index,Review
142,"Mksh morinaga, sdh memberi gizi yg terbaik tuk anak q. Skrg anak q tmbh pinter n' sehat berkat morinaga..,"
143,Admin . saya mau tya. Hadiah jam tangan morinaga. Setiap pembelian brp kaleng susu ny. Promo ny sampe kapan?
144,anak dlu alergi yg namanya susu sapi sampai uda ganti susu.terus aku ganti susu child mil sampi sekarang ud chil kid alhamdulillah ud gak alergi lagi.dan semkin aktif dan pintar.
145,"Anak saya skrg usia 20 bln,sudah lama pakai susu morinaga platinum,dari BMT skrg udah pakai chil kids,wah emah kemampuan memori kuat dan aktif dlm beraktivitas"
146,Dr anak yg pertama smp skrg tetap setia sm morinaga platinum.....���
147,Ni dia susu yg dikonsumsi henna sejak awal.. banyak bgt manfaatnya...
148,Morinaga platinum emang top..  udah dari keponakan2 aku semuanya minum morinaga dan hasilnya sekarang pada pinter2 dan aktiv di sekolahnya.. hope my baby boy too..
149,"Fadhil Drestadyumna Suparji putra kami Perkembangannya sungguh luar biasa, aktif, ceriah, kalau bermain pokoknya tidak bisa diam ada saja dimainkan, bunda & ayah akan bangga sekali sama kamu nak....!!!, Bunda & ayah yakin kamu nanti akan menjadi Anak Generasi Platinum Sang Juara nantinya, to Produk Morinaga BMT Platinum & Chil-Kid Platinum u is the best telah terbukti tiada duanya gokilll habissS... Thank u Morinaga"
150,"Morinaga, skrng sy punya anak 2 (4yo dan 10m), krn saya bekerja sufor start umur 4 Bln dr BMT hingga Childkid sy selalu pilih Morinaga untuk tumbuh kembang anak saya. Morinaga termasuk susu saya wkt kecil dl. Maka saya turunkan kepada anak2 saya.. Seperti Ibu saya memberikan kpd saya! "
151,"ini susu kesukaan putri keciku dari umur 1th amp skrg mo 5th, pkenya morinaga..manttaaapppp...pkembanganny pesat sekali...umur 4th dah masuk TK A...skrg serba mandiri.."
152,"Wktu 3hr dilahirkan ank saya harus msk rumah sakit lg krn kadar bilirubin meningkat selama kurun wktu 3x24jam berada di RS selain saya berikan asi, saat itu saya memilih morinaga BMT jg sbg pendamping asi... sampai saat ini sudah sampai tahap chil kid penggunaannya krn ank saya sdh berumur 14bln... trimksh morinaga yg sllu mendampingi kami org tua yg menginginkan smw yg terbaik untk ank2 kami terutama nutrisi dr susu tambahan, dan morinaga memberikan itu semua kpd kami, ank m… Lihat selengkapnya"
153,"Saya memberikan anak saya morinaga sejak memulai pemberian mp asi. Dr bmt sampai skr childkid. Anak saya cerdas luar biasa, dan paling aktif diantara teman sebayanya. Terimakasih morinaga.."
154,"Anak saya minum morinaga tingkat kecerdasanya lebih cepat orang mengira udah umur 2thunan padahal msh 1,5 trimakasih morinaga n allah swt tentunya"
155,"Daffdwi Atha Rifqy Yunan > MorinagaPlatinum""Anak Generasi PLatinum Sang Juara ""Anak saya baru berusia 1,5 tahun dari bayisudah minum susu morinaga,sampai sekarang… Lihat selengkapnya"
156,Sejak umur 4 bulan anakku kuberi susu morinaga platinum..alhamdulillah lgs cocok senang melihatnya 
157,"Anak saya namanya Aikohana Christian G, sekarang usianya sudah 11 bulan, saya baru coba chil mild. Kelihatan dari cara minumnya Aiko suka dengan susu barunya setiap saya buat selalu habis. Thank u morinaga"
158,"“Anak Generasi Platinum Sang Juara”anak saya sejak lahir udah saya berikan BMT Platinum, sampai skrg anak saya sudah umur 2thn3bln msh komsumsi morinaga childkid, anak saya sangat aktif, lincah, pintar, daya tangkap sangat cpt , ingatan sgt bgs and badan tinggi dan berisi daripada anak seusia dia.and skrg anak ke 2 saya yg baru usia 5bln juga konsumsi morinaga ,morinaga produk dh best dh, saya juga kenalin produk ini ke teman2 saya, dan anak teman2 saya jua ikut makan susu morinaga."
159,Aqila jg minum susu morinaga skr uda minum chil kid aktif bnget anakny
160,"Alhamdulillah.... pake morinaga, si kecil progress pertumbuhannya lbh cpt, dan lbh kreatif.... dan jg, customer care nya kdg srg memantau perkembangan si kecil,....."
161,Anak saya hana (4th) dan hezki (2th) keduanya minum susu morinaga. Waktu kakaknya bayi pernah coba.ganti susu yang kata orang lebih bagus tapi kembali lagi ke morinaga. Kalau si adik ga pernah ganti susu. Masih umur 3 tahunan si kakak udah bisa bedakan warna dan menyebutkannya dalam bahasa inggris dan sekarang sudah bisa menjumlah bilangan walaupun masih menggunakan jari. Selain keturunan dan makanan pasti.ada manfaat susu utk menambah kecerdasan.
162,"""ANAK GENERASI PLATINUM SANG JUARA"" Terima kasih morinaga. Anak kami yg pertama bernama Khristopher Kyle Savio meminum morinaga platinum sejak lahir sampai sekarang berumur 2,5 tahun semakin aktif dan pintar. Anak kami yg ke 2 bernama Dominic Deon Savio pun sejak lahir juga meminum morinaga platinum sampai sekarang berumur 6 bulan semakin aktif dan pintar, sekarang dia pun sudah belajar mengangkat badannya berusaha untuk merangkak. Pertumbuhan anak-anak kami sangat bagus seka… Lihat selengkapnya"
163,"*****ANAK GENERASI PLATINUM SANG JUARA*****Anakku namanya Dzaki Ramadhan 2 tahun 8 bulan, Alhamdullilah perkembanganya sangat pesat sejak saya beralih ke Morinaga Child Kid Platinum sejak anak saya umur 1,5 tahun, sejak itu selain dia tambah pintar, kesehatanya juga semakin baik, yang tadinya suka batuk pilek akhirnya juga berkurang. bagi saya Morinaga child kid platinum adalah salah satu solusi untuk memberikan yang terbaik bagi si buah hati"
164,Putriku saat ini berusia 3 thn 7 bln.dari usia 3 bln tdk minum asi lg.lanjut minum chilmil dan hingga saat ini chilschool.Kecerdasan n pertumbuhannya sgt baik.terutama u imun nya(jarang sakit)apalg u pertumbuhan badannya putriku lbh tinggi dari anak2 seusianya.pokoke Morinaga is the best.
165,"Dari umur 6bln anak saya sudah minum susu morinaga sampai sekarang 3th, alhamdulillah sehat, tumbuh kembang dg baik, cerdas, aktif, dan jarang terkena sakit terimakasih Mp"
166,"Morinaga memang it's okay....setelah hafiz lepas asi eklusif,saya kasih childkid...awalnya baik2 saja...setelah 8 bulan, hafiz sering batuk,pilek dan demam,bahkan diare akut, saya fikir tidak cocok dgn susunya...sampai diopname,dokter bilang kena rotavirus,saya sedih sekali..saya coba ganti sufor lain tp tetap sama...hiks..hiks...sampai semua dokter spesialis anak saya dtngin dikota saya...mengatakan ganti sufor soya...saya msh blm mengerti sufor soya itu apa...saya tanya2 da… Lihat selengkapnya"
167,"Anak generasi platinum. Setelah 3 tahun menikah lahir putra yang kami dambakan alfredo kierson cen. Karena ingin memberi yang terbaik untuk dodo (our child little name) kami memilih asi eksklusif sd 2 tahun. Karena terbiasa meminum asi dodo sulit sekali menerima sufor..akhirnya setelah mencoba beberapa brand kami beralih ke chilkid platinum dan ajaib dodo sukaaa takaran pertama 2 sendok...sekarang menjadi 5 sendok sekali minum dan hasilnya memuaskan dodo getting smarter, fatter, healthier."
168,"Alhamdulillah...terimakasih morinaga,karena telah memberi banyak manfaat uk jendra putra kami. Bukan hanya menjadi anak yg sehat,jendra juga menjadi anak yg aktif,cerdas dan pintar. Tanpa tambahan pemanis jadi aman uk anak kami "
169,"Alhamdulillah dr lahir samp usia 2 thn 3bulN msih tetp dngan  morinanya, chil kid mau rasa madu ato vanila hayuuu g prna sisa...semua lagu cept di hafal smp tuntas suka banget dngan menggambr yg pasti linca bangeeettt....."
170,Anak qu suka skali sm chillkid..mkin pnter
171,terima kasih morinaga chil kid platinum
172,"Hai morinaga..mw nanya ni,gmn y cara penggunaan card kalbe family??Saya kurang ngerti gmn cara dpt point'y,Tolong penjelasan'y,Tks"
173,"*ANAK GENERASI PLATINUM SANG JUARA*Assalamualaikum,saya bru punya 1 anak cow namanya Naufal,sejak lahir sampe sekarang selalu minum susu morinaga, perkembangannya luar biasa. Umur 11 bln sudah bisa jalan,1,5 tahun sudah bisa bisa ngomong dan sekarang umur 2 tahun 2 bulan sudah hapal lebih dari 15 lagu anak2, dan bisa menghitung 1-10 dalam bahasa Indonesia dan bahasa Inggris..Saya sangat bangga memberikan susu berkualitas untuk anak kesayangan saya..Keren deh buat Morinaga,se… Lihat selengkapnya"
174,"Sufor Morinaga memang oke,anakku selalu setia minum sufor morinaga dari lahir smpe skrg udh 3thn lbh.................."
175,"""Anak Generasi Platinum Sang Juara"""
176,"Alhamdulillah... asi tetap yg  terbaik. D samping asi  morinaga menurut saya d bawah asi. Karna anak saya alergi susu sapi, syukur ada bmt yg p_hp. Jd sangat membantu."
177,Memang apa bedanya morinaga yg karton n yg platinum.???
178,Ank sya mlh suka dan hsil nya + gemuk
179,"platinum emang the best buat pertumbuhan si kembar yg mkin aktif,lincah,cerdas."
180,"""Anak Generasi Platinum Sang Juara""Susu Morinaga Platinum memang cocok untuk Anak Anak Indonesia, Penuh Vitamin yang akan membuat anak kita semua Pintar dan sehat."
181,"Gimana cara dapat hadiah hadiahnya, bayi saya dari lahir minum BMT Platinum ( asi juga dikasih ). Skrg dah mau 5 bln.. Daritadi bca ulasan bunda2 yg lain pada dapat hadiah dari MP, jadi pengen juga.. Hehehe.."
182,"Sejak disapih pd umur 1 thn, sgala macam susu di coba, tp akhirnya akhdan cuma suka chilkid platinum rasa vanilla.."
183,"Sy beli morinaga BMT tgl 28-5-2015 di indomaret Taman Palem dgn kode bacth 14U0201KA3 tgl exp date 8-Jan-2016 ... pada saat di buka ada 4 butir kotoran hitam didlm susunya.. kemudian di ganti dengan yang baru dgn susu kode bacth 14Y1601KA2 dan exp date 20-Mei-2016, tetapi tetap saja masih ada ada kotorannya.  Sebaiknya para ibu yg pakai susu BMT pada saat menuang susu ke tempat toples di lihat apakah didlm susu ada butiran kotoran di dlm produk susu tersebut !!! Karena kita g… Lihat selengkapnya"
184,"Anak pertama saya menderita alergi susu sapi sejak umur 3 bln sejak asi saya stop krn kerjaSejak itu saya coba dan gonta ganti susu formula dan harus pakai susu dengan tipe ha (HYPOALERGIC) setelah beranjak 1 tahun saya coba kasih susu chilkid platinum dari morinaga dan syukurlah cocok hingga sekarang anak umur 2,5tahun. Tumbuh kembang dengan baik dan sehat. Thx to morinaga"
185,thanks y morinaga nabila skrg tmbuh dgn baik n sngt aktif skali...lucu n mnggemaskan..udh byk yg ingin dy kenal skrg udh 7 bln nabila pkai morinaga chil mil...
186,Dari USIA 0bulan-16bulan menemani ank q...sikecil aktif... Trims morinaga platimum
187,"Meskipun bru 2 bulan,tp hasilnya bgus,dr smenjak lhr smpai hr ini,  BAB  nya bgus terus,saya ykin krna bgus jg susunya,beda soalnya wkt dg ank saya yg pertma,wkt itu minum susunya merek lain"
188,"Alhamdulillah dari baby kk minum Bmt dan skrg mau pindah ke chil school..usia kk uda mau 3thn berat badannya 21kg..mau ngemil,mau nyusu,mau maem,dan pastinya doyan sayur dan buah...mantapp deh pokoknya..."
189,"Morinaga Platinum is the best. Dari usia 0 buln smpai skrg uda memasuki 3 bln saya beri BMT platinum untuk si buah hati sy,, alhmdulillah pertumbuhannya baik, aktif,ceria dan tmbh pintar. Terimakasih Morinaga Platinum seterusny akn setia pd  Morinaga Platinum "
190,"ANAK GENERASI PLATINUM SANG JUARAAlhamdulillah anak pertama saya lahir pada bulan Februari 2014, bernama Ibrahim Muhardiansyah anak saya kuat sekali minum susunya jadi selain saya berikan ASI, saya juga berikan susu formula BMT Morinaga Platinum, alhamdulillah anak saya suka dan tidak mencret. Karena minum susu BMT Morinaga Platinum anak saya perkembangannya cepat dan pintar, makanya saya terus memberikan susu BMT Morinaga Platinum sampai sekarang. Terima kasih Morinaga Plat… Lihat selengkapnya"
191,Alhamdulillah putri kecilku suka sama susu Morinaga..dr pertama minum Bmt dan sekarng dah ganti Chil mil
192,Anakku sudah 4 bulan skrg dan minum morinaga platinum selain tetap asi.. alhamdulilah..badannya montok tapi kenceng dan makin aktif...tambah pinter...
193,"Raisya..itu sapaan setiap hari.,anak yang aktif tanpa kenal lelah, smart n mempunyai rasa ingin tau yang tinggi..saya memang ingin dia tumbuh menjadi ""Anak Generasi Platinum Sang Juara"" yang selalu buat bangga kedua orang tua, berguna bagi Nusa Bangsa dan Agama..aminnnnTrimakasih Morinaga"
194,"Anak saya Tharisya berusia hampir 3 tahun. Sejak lahir selalu saya beri Morinaga, dari mulai BMT, Chil Mil, Chil Kid, dan sebentar lagi sudah mulai menggunakan Chil School. Alhamdulillah Tharisya tumbuh menjadi anak yang sehat dan cerdas. Alhamdulillah jarang sekali sakit. Pencernaannya cukup bagus, jarang sekali ia mengalami sembelit pada saat BAB. Perkembangan fiisknya pun termasuk cepat. Melompat dengan satu kaki atau dua kaki sudah mahir sekali, berlarinya juga cukup kenc… Lihat selengkapnya"
195,Morinaga chil*mil platinum is the best
196,Terima kasih Morinaga Platinum.. Anakku baby adzkyaa sangat aktif cerdas dan menggemaskan
197,"Wow... Sejak lahir ( bmt - child school ) anak ku skrng 3 taon ttp setia dengan morinaga nya , selain anak ku senang krn bnyk hadiah yg menarik dan yg pastinya anak ku lebih aktif dan cerdas dengan menggunakan produk morinaga. Untuk kl ini semoga dpt hadiahnya  ."
198,anak ku umur 1 taun.. baru 2 minggu an ini pindah dr susu Nan HA (alergi) ke chilkid platinum.. suka banget dia..tmbh doyan minum susu nya..seneng dech.. tapi agak susah BAB apa krn chilkid?
199,"anak saya minum MP dr baru 0 bln sampe skrg 3 thn,anaknya hiper aktif bgt dan daya tahan tubuhnya bagus....hadiah dr MP jg banyak bgt dan tiap bln sllu di telp dr MP untuk nanyain perkembangan si kecil"
200,Morinaga Platinum  is the best
201,Saya mau nanya nih ..Anak saya usia nya tgl 7 nti pas 3 taun saya ganti dari chil kid ke chil school dia rada gak suka gitu lebih suka chil kid bagaimana ya minta pendapat nya terima kasih
202,Fathir his chilkid's so much
203,Soal bentakan yg mengganggu fungsi otak anak? Penjelasannya y
204,"***ANAK GENERASI PLATINUM SANG JUARA***Morinaga Platinum, kandungan gizi nya komplit untuk membantu tumbuh kembang anak, rasa'y pun sangat di sukai anak2."
205,"Dr umur 6bln anaku minum chil mild platinum morinaga banyak bangat manfaat yg didapet dr susu tersebut salah satu nya anaku jrg bgt sakit bahkan ampe skrg udah umur 1.5thn ke itung sakitnya,menginjak umur 7-10 anaku bljar berdiri smpe 10 bulan pas bisa jln. 1thn udah lari gigi sama ngomong pun barengan skrg pinter udah bisa nyanyi,makan pun gak susah bb nya aja skrg 16.2kg dgn umur 1thn 5bln,alhamdulilah nggak nyesel pake susu chil kid morinaga platinum"
206,Anak saya minum susu morinaga Platinum mulai 0 hari...hingga hari ini sudah 1 bln. Puji Tuhan sehat dan lucu sekali. 
207,"""Anak Generasi Platinum Sang Juara""Anak adalah Anugrah terindah dari Allah, Hadiah yang paling istimewa dari Allah.As a good mother, Morinaga is the best choice, morinaga adalah jawabannya, untuk perkembangan si kecil. Tidak ada keraguan sedikitpun dari awal memberikan produk susu terbaik ini kepada si kecil, dan Alhamdulillah si kecil tumbuh besar bersama morinaga. Sekarang si kecil sudah 1 tahun 3 bulan, saya sangat puas dengan perkembangan si kecil, aktif, lincah dan sek… Lihat selengkapnya"
208,"""Aku Generasi Platinum sang juara""Anak saya Didya baru berumur 13bulan. Sejak didya umur 4 bulan saya berikan Morinaga BMT dan sampai sekarang sudah pada tahap Chil kid.. Berkat susu Morinaga Didya tumbuh sehat, pintar dan aktif skali (ga bisa diem) dan slalu ingin tau. Terima kasih Morinaga.."
209,"""Anak Morinaga Platinum"""
210,"Anak Generasi Platinum Sang Juara!!April 29, 2014 at 11:59pm"
211,Semenjak minimum susu morinaga platinum anak saya menjadi cerdas dengan umur 6 bln sudah Pinter ngoceh..terima kasih morinaga
212,Dengan morinaga platinum ankku semakin sehat dan badannya makin tumbuh.
213,Perkembangan cukup pesat aktif bgt smp2 nga bisa diem kecuali tdr aja cocok bgt pake mp nga pindah2 sufor hanya mp dhati ku pilihan ibu bijak
214,"""Anak Generasi Platinum Sang Juara"""
215,"Anak Generasi Platinum Sang JuaraAnak saya, Cedric, sejak lahir saya berikan asi + sufor. Pertama menggunakan sufor kok BAB nya encer (seperti mencret). Dari informasi yg saya terima, kemungkinan tidak cocok. Lalu saya coba Morinaga BMT, ternyata kondisinya membaik dan pertumbuhan tubuhnya pun oke. sejak itu saya lanjutkan pakai Morinaga chilMil dan Chilkid Platinum sampai sekarang. Perkembangan fisik dan kecerdasannya pun pesat.Generasi Platinum Morinaga memang Generasi Juara \^o^/"
216,Be smart generation
217,"Dlu waktu usia 8 bulan anakku minum chilmil yg platinum smpe chilkid yg platinum jga smpe usia 15 bulan,smkin kuat nyusunya jd d gnt dg morinaga yg reguler,tpi alhamdulillah anakku tumbuh sht gemuk n tambah pinter,trmksh morinaga"
218,Klu aku dari hamil sdh dipantau dri pake prenGen smpai akhir ny baby lahir pakai morinaga. Wktu itu sang cs mnlpon ngasih pin bb untuk biar lebih simple kirim tanda bukti pembelanja'an susu. Pas dikirim bukti pembelanja'an dan data no tlpn yg sering dihubngi cs malah dibilang data ku gk ada.sungguh aneh!
219,"AlhamdulillahAnak sya smpai skrg mnum susu morinaga Ank sya jdi bijak ,pintar,Trimakasih morinaga."
220,"Terima kasih morinaga..,dri umur 3,5 bln sudah saya kasih morinaga platinum BMT, skrg msh lanjut chil mil..alhamdulillah rasyid jd super aktif,,cpt respon sama lingkungan sekitar, dan sudah lancar ucapin papapa, mamama, kakaka, apapapaa pokoknya dah pintar ngoceh...heheCuma bb nya gk mau naik padahal minum susu nya kuat dan mkn nya jg byk..Apa ada hubungannya dgn dia yg aktif gtu ya...?"
221,Anak generasi Platinum selalu jd juaranya..
222,Alhmdulilah. .sejak minum susu morinaga. .perkembangan n kecerdasan ank ku tumbuh n maju dengan pesat.. n pintar. . TRIMA KASIH MORINAGA. .
223,"ASI is the best,kecuali karena terpaksa atau medis bolehlah di sodorin si Susu,hehe..."
224,"Dek zhafran minum morinaga Platinum mulai dr bayi coz asinya ndk keluar,alhmdllh tmbuh sehat and cerdas"
225,Morinaga susu ankq dr bayi.......bnyak hadiahnya loeww
226,"morinaga platinum susu formula terbaik untuk perkembangan anakku sampai sekarang usia 1 tahun,,,, trimakasih morinaga"
227,"Alhamdulilah produk morinaga platinum cocok dgn anak sy,seiring dgn bertambahnya usia anak sy semakin berkembang kecerdasannya fisik dan mental,di usiax yg 10 bln sdh mendapat hadiah dri produk morinaga terima kasih morinaga platinum"
228,Morinaga kesukaan kimmie.....
229,"Mau tny,ank sy pakai morinaga platinum 0-6 usia jln 2 bln kok bab nya wrn hijau y?"
230,"Dari baby ampe ini 3 thn allhamdulilah msh terus pake morinaga,tr lg ke tahap child school. Udh cocok n si kecil jg suka. Ada yg bilang apa sikecil udah sekolah tk? Pdhl kn belum,msh 3 thn kurang,klo diliat badanya udh pantes sekolah.ada yg tanya lg kok pinter si udh hafal n pham abc,angka serta hijaiyah. Berkat morinaga pendukung gizi buah hatiku.."
231,“Anak Generasi Platinum Sang Juara”
232,Oke bgd... bikin anak saya aktif n yg pst sehat..
233,Thanks Morinaga dengan nutrisi lengkapnya telah menyertai gizi bayiku...
234,sejak lepas ASI exclusive Raffa sempet aq ksih sufor produk lain Tp BAB nya sering keras jadi gak tega liatnya. setelah cari info tentang sufor akhirnya ktmu deh ama chil mill platinum. alhmdllh smpe skrng cocok dan lnjut ke chil-kid.
235,"Anak Generasi Platinum Sang JuaraTerimakasih buat MORINAGA Platinumanak ku Siboydo sampe sekarang mengkonsumsi susu morinaga,,karena sudah sampe umur 1 tahun tepatnya tanggal 17 Mei 2014 ini boydo jarang sekali sakit..itu smua karena susu morinaga yang dilengkapi  zat besi, sinbio dan kombinasi prebiotik..sehingga kekebalan tubuh kuat..Boydo sangat kreatif dan aktif sekali dalam bermain..dan sejak mengkonsumsi susu morinaga menghabiskan 4 x800gram/1bulan..So buat Morinaga te… Lihat selengkapnya"
236,"Anak saya dari lahir minumny morinaga platinium,sya dikasih tau oleh dr.anak sya.duluny dia lahir prematur tp sekarang dy tumbuh dgn sehat beratny 8kg."
237,Bunda mau tanya. Anak saya lahir tanggal 3 mei 2016. Karena asi saya sedikit.  Saya kasih anak saya BMT Platinum. Berapa kebutuhan cairan untuk anak saya umur 40 hari. Dengan berat badan 4200 gram. Terimakasih jawaban nya bunda.
238,"Morinaga bagus anak ku dari umur 2 bln sampai sekarang umur 1,5 tahun masih tetap minum susu morinaga,putri ku cerdas,sehat,lincah"
239,""" anak generasi PLATINUM sang JUARA"" thankzzzz bgt bgt bgt buat morinaga, td nya aq bnr2 kcwa n sedih bgt krn cm bs ngasi ASI slm 3mngg buat anakku. 3 mngg itu pun d brengi sm BMT morinaga. Alhamdulillah 2bln kurng anakku uda bs d ajak komunikasi. Skrg sll sehat, pintar dan pastinya ngangenin... thankz morinaga"
240,Thanks for all morinaga platinum..I love morinaga
241,Alhamdulillah anak saya sejak lahir minum susu bmt platinum dr morinaga..Tp koq gk prnh dpt telp dr morinaga ya...
242,"Saya udah ngumpulin sendok takar 22 buah & struk pembelian ke SPG di mojokerto, tapi belum ada balasan nya, katanya harus nunggu 3 bulan... Duh lama amat..."
243,"Anak saya  syaffira naysa azzahra mengenal sufor dari lahir meski minum asi sampai sekarang pun usia anak saya sudah 4,4 tahun masih minum sufor n pilihan kami tetap morinaga platinum"
244,"Alhamdulillah arief sekarang udah bisa tengkurap sendiri tanpa dibantu, usianya pun baru 2 bulan 23 hari dan beratnya sekarang 6,3 kg bunda"
245,Kita pasti bisa juara
246,"malam MP, untuk beberapa waktu yang lalu aku lagi nyari susu morinaga chil kid untuk keponakan ku yg rasanya vanila, aku cari ke beberapa supermarket seperti carefour ataupun giant di daerah bekasi kenapa tidak ada ya?"
247,Trmksh morinaga ( BMT _ child mild_ child kid_ child school )..
248,"Anak ku  asi,,sbnrny asi banyak....namun dkrenakan q hrs mengangkat benjolan d payudaraku yg twnya wkt hamil 2bln....jd pilihannyg sangat berat antara oprasi dan asi buat my boy....namun dg prtimbangan yg matang akhirnya d usia anakku 3bln dg seleksi sufor yg tramat banyak merk pilihan kami jatuh pd morinaga bmt,,,,,allhamdulillah cucookkk.makasi morinagaaaa"
249,anak sy minum morinaga bmt platinu bb udah naik banyak makasih morinaga muaaach
250,"Morinaga platinum pilihan awal saya untuk memberikan susu pendamping. Gizi dari susunya terpenuhi, tidak menyebabkan alergi & khususnya aman untuk pencernaan anak. Kebutuhan AA & DHA tersedia untuk perkembangan otak anak. The best deh untuk Anak Generasi Platinum Sang Juara."
251,"Jagoanku Muhammad Dzakwan Al Fattah (2,3 th)menkonsumsi morinaga mulai Dr BMT Platinum smpai skrg Chil kid..Alhamdulillah sehat...Dan tidak pernah mengeluhkan masalah pencernaan...Alahmdulillah tumbuh kembangnya jg sang at baik ...Aktif Dan Cerdas....Trimakasih Morinaga..."
252,thanks y.....
253,"“ANAK GENERASI PLATINUM SANG JUARA""Putri saya bernama Destiana Khumaira Cassim, dan ketika Maira masih bayi yang lucu selain diberi  susu ASI secara eksklusif  dan juga diberi susu kaleng  formula bayi BMT PLATINUM 400gr untuk pemberian susu Tahap 1 usia 0-6 bulan sebagai susu tambahan guna memenuhi nutrisi bayi  karena mengandung gizi yang tinggi seperti DHA & AA, Prebiotik, Laktulosa dan Laktoferin yang dapat membantu pertumbuhan dan perkembangan putri saya menjadi lebih b… Lihat selengkapnya"
254,Putri saya lebih aktif dr pada anak2 lain
255,"cpt pertumbuhan anak, lincah, bxk akal, kreatif....sippp dech"
256,baru nyoba sebulan..alhamdulillah ga.muntah atau diare.....semoga cocok
257,Morinaga hebat........
258,"syifa sejak awal lahir udah dikasi susu morinaga ( BMT ) platinum,perkembangannya bagus bgt,BABnya juga lancar,ditambah syifa skr makin aktive.terima kasih morinaga."
259,"“Anak Generasi Platinum Sang Juara” TUMBUH SEHAT, SMART DAN PENUH KREATIFITAS adalah Harapan dari setiap Ibu untuk anaknya. Semenjak mengkonsumsi SUFOR MORINAGA PLATINUM dari anakkku berusia 1 bulan sampai sekarang sudah mau 3 Tahun tepatnya 25 Mei 2014, Anakku STEWARD FAITLY tetap setia mengkonsumsi SUFOR Produk Morinaga PLATINUM, kenapa? saya sebagai seorang IBU benar mengakui kwalitas dari SUSU ini, dimana STEWARD anakku bisa dibilang Hampir Tidak Pernah SAKIT karena kand… Lihat selengkapnya"
260,Udah dpt redemption code niMORI9441244934579068
261,Dr lahir sampe usia 4 bln saya sllu ditelp dr kalbe tanya ttng perkembangan anak saya tiap blnnya. Tp sudah 2 bln terakhir ini saya sudah tdk dikontak lg. Pdhal saya butuh panduan ttng MPASI dan ttng perpindahan susu BMT ke chil mil. Mohon dibantu
262,Dari ank saya yg pertma dah pke susu ini smpe usia 4.9 thn..sekarang adeknya juga pake susu ini dri usia 0 bulan..morinaga emng bnyak manfaatnya..sipppp deh..
263,"Anak ku minum susu ini sejak 1 thn, sampai lanjut sekarang usia 3 th 4 bln, bagus tulang kuat"
264,Semakin hari semakin bertambah kepintaran ank saya... dan saya tidak pernah mencoba sofur yg laen...krn saya percaya dgn morinaga... buat anak koq coba2...
265,"""ibuk...ak maunya susu chilkid gak mau yang lain""kata mbak Kinanthi setiap kali ditanya mau mimik susu apa?"
266,"Gak salah pilih nih pake sufor bmt..izza ku tumbuh jadi anak cerdas,anggapan orang2 tentang sufor itu ga kebukti,buktinya anakku sehat2 aja dan gada efek sampingnya..makasih ya..sekarang izza lanjut minum chilkid platinum dan Alhamdulillah tambah cerdas.."
267,Sebelum melahirkan saya ddatangi saff morinaga kerumah n menawArkan susu bmt saya coba kasih susu bmt waktu saya melahirkan sampai sekarang anak saya berumur 7 bulan perkembangan nya bagus sekali sekarang anak saya udah bisa merangkang....makasih morinaga...n dtunggu bingkisan hadiah selanjutnya...
268,Morinaga platinum bagus bgt... anaj saya dari lahir sampai skrg umur 16bln terus minum morinaga platinum.... dia jadi lebih aktif dan kreatif.... bab nya jg lancar trussss....
269,"Ramainya event Morinaga di E_walk Balikpapan, jardheena jg dapat sepeda lho, kami kasi nama sedamoku alias Sepeda dari Morinagaku. Kalau Flash Back sebenarnya saya adalah ibu yg Pro ASI, tapi kenyataan berkatan lain di usia Jardheena 3 bulan Asi saya mulai mengering, sehingga mau tdk mau saya hrs menambahi dgn Sufor, saya memilih BMT Platinum, di lanjut Chil Mil Platinum dan skrg Chilkid Platinum. Kalau berbicara mslh daya tahan tubuh saya tidak meragukan lagi, di kondisi kam… Lihat selengkapnya"
270,Anak ku skrng usia 5bln aq kepingin biasakan dia tuk pke sufor gmna tips buat nya.. krna sbntr lg mau ku tinggl kerja biiar dia terbiasa dengan sufor nya karena slama ini bayi qu hanya ASI saja kemarin ku coba pke dot dia tidak mau menghisap cma di mainin aja dot nya trima kasih tlng info nya ya
271,"""Anak generasi platinum sang juara"" morinaga platinum membantu menumbuh kembangkan tubuh dan otak anak kita. Menjadi lebih aktif dan pintar."
272,Baguss banget..kbetulan baby saya jg konsumsi morinaga..
273,anak generasi platinum sang juara
274,MP mang tau yg d buthkan generasi platinum
275,Alhamdulillah sejak 3bln lalu anak saya mulai konsumsi MP kini putriku makin aktif..terimakasih MP
276,Gmn crx jd member cz ank sy pki ini dr br lhr hgg skg pki morinaga
277,"Good milk, sukaaaaaaa..."
278,"anak saya bernama RAZQA NABHAN AL GHIFFARI...biasa di panggil AQA, dr lahir anak sy sudah mengkonsumsi susu formula dr morinaga dr BMT,CIL MILLr,dan sampai skrng cil kied. skrng anak sy sdh berumur 1thn 9bln, alhamdlh walupn tdk memakai asi perkembangan anak sy jauh lebih hebat dr anak yg mengkonsumsi dgn menggunakan asi.terimaksi morinaga krna sudah memberikan yang terbaik untuk tumbuh kembang  anak kami."
279,"Anak saya dr bayi udh pake bmt platinum sampe skrg saya pake chilmil platinum .. mngkin krn mp anak saya jrg flu ,demam, dan batuk insaallah ga pernah.tapi anak saya kok ga ba diem ya min .pdhal dy cwek loh"
280,semenjak minum chill mill dede danisa jadi jarang sakit
