userId,username,date,content,tweetId,replyCount,retweetCount,likeCount,inReplyToUser,mentionedUsers,hashtags
1.61535E+18,angelathrst,2023-06-05 14:55:55+00:00,"@SuperAirJet Halo, saya tiba-tiba di whatsapp reschedule penerbangan bali 7 juni jam 7.45 ke penerbangan lain. Tapi saya cek di aplikasi booking traveloka &amp; https://t.co/mJlfRFdF9O masih ada pilihan jam itu. Ini harus reschedule atau gimana ya berarti?",1.66573E+18,0,0,0,,['SuperAirJet'],
66339566,kikizaky,2023-06-05 14:52:57+00:00,"Hi @SuperAirJet 
Aku mau nanya terkait pesawat di tgl 7 juni 2023 untuk keberangkatan jam 07.45 itu ada schedule nya kan ? Mohon bantu dijawab fastrespon🙏",1.66573E+18,0,0,0,,['SuperAirJet'],
9.21529E+17,aymericanow,2023-06-05 13:49:04+00:00,mabok pertiketan 🤕 tiket garuda lion batik wings super air jet citilink belum tiket konser2an 😶,1.66572E+18,0,0,0,,,
1.31655E+18,digifeeder,2023-06-05 13:33:17+00:00,"Penerbangan di Bandara Kertajati, semakin ramai. Setelah AirAsia, menyusul Super Air Jet membuka rute Kertajati-Kuala Lumpur dan Garuda Indonesia buka penerbangan reguler untuk umrah mulai Agustus 2023 dari Bandara Kertajati.

#PerkembanganTransportasi #BandaraKertajati https://t.co/bh2YArPP7j",1.66571E+18,0,0,0,,,"['PerkembanganTransportasi', 'BandaraKertajati']"
620977821,HaloBCA,2023-06-05 08:35:35+00:00,@aimocchitarot @SuperAirJet angka apapun di depan) dan nomor WhatsApp BCA 08111500998 dengan centang hijau. BCA tidak pernah meminta data pribadi nasabah yang bersifat rahasia untuk alasan apapun dengan cara mengisi link atau sarana lainnya. https://t.co/T39MjfNBoS Tks :) (2/2) ^Gusti,1.66564E+18,0,0,0,aimocchitarot,"['aimocchitarot', 'SuperAirJet']",
620977821,HaloBCA,2023-06-05 08:35:34+00:00,"@aimocchitarot @SuperAirJet Terima kasih. 

Data pribadi perbankan ibarat kunci untuk akses rekening BCA milik Bapak/Ibu Pelanggan. Jika ada yang minta, langsung #TolakDenganAnggun agar Bapak/Ibu dan sekitar terhindar dari penipuan. Nomor Halo BCA hanya 1500888 (tanpa prefix atau tambahan (1/2) ^Gusti",1.66564E+18,0,0,0,aimocchitarot,"['aimocchitarot', 'SuperAirJet']",['TolakDenganAnggun']
1.64032E+18,aimocchitarot,2023-06-05 08:30:45+00:00,Pelayanan @HaloBCA emang top banget. Gw dibantu ngurus masalah refund tiket @SuperAirJet yang ternyata belum gw terima sampai sekarang. Gw juga ditemenin curhat sama CS Bank BCA 😭😭,1.66564E+18,2,0,0,,"['HaloBCA', 'SuperAirJet']",
1.63926E+18,dypiiicy,2023-06-05 08:30:30+00:00,penerbangan IU 636 Date 05 Juni 23 Boarding time 13.35 Surabaya-Banjarmasin posisi dimana ya min? @SuperAirJet,1.66564E+18,0,0,0,,['SuperAirJet'],
1.31042E+18,SuperAirJet,2023-06-05 06:40:28+00:00,"Supers, punya pertanyaan, saran, dan kritik untuk Super Air Jet? Yuk, sampaikan dengan mudah lewat layanan contact center berikut ini. https://t.co/HknkZuFNrb",1.66561E+18,13,1,3,,,
7.9301E+17,dishub_bwi,2023-06-05 05:09:28+00:00,"Flight Today 🌤️
Bandara Internasional Banyuwangi

🛬✈️ BWX-CGK PP

BATIK AIR - ID 6591 - (A320)
REG : PK-LUR

SUPER AIR JET - IU 0371 - (A320) REG : PK-STA

CITILINK - QG 0703 - (A320)
REG : PK-GLY https://t.co/kwArYGj8gF",1.66559E+18,0,0,0,,,
1.15052E+18,stratosvin,2023-06-05 04:31:24+00:00,Emang super air jet suka delay &amp; landing ga smooth kh? Beda banget rasanya sama singa/ijo,1.66558E+18,2,0,0,,,
1.18975E+18,21kidzne,2023-06-04 16:28:06+00:00,semoga bsk mamah gak delay flight pake super air jet😣,1.6654E+18,1,0,0,,,
65265969,nadhifahmad,2023-06-04 12:42:19+00:00,"@dwisellyno @SuperAirJet 😂😂 sepakaat, keabisan doang sisa ini siall",1.66534E+18,0,0,0,dwisellyno,"['dwisellyno', 'SuperAirJet']",
112999332,dwisellyno,2023-06-04 12:27:47+00:00,@nadhifahmad @SuperAirJet Paling bener jangan naik lion group dip 🤣 kalo di dota SAJ kita nyebutnya early game wkwkw skrg udah gajelas,1.66533E+18,1,0,0,nadhifahmad,"['nadhifahmad', 'SuperAirJet']",
1.22924E+18,favorux,2023-06-04 12:14:27+00:00,Sewaktu Medan - Jakarta Lebih parahh di tanggal 31 mei berangkat nya.. Sampai nya tgl 1 Juni Jam 2.23 Pagi... Serasa Penerbangan Internasional loh... @SuperAirJet saya pikir pulang jakarta-medan bakal lebih tepat waktu... Malah delay lagi.. -_- selalu jawaban staf persiapan https://t.co/UMuHtc0WnE,1.66533E+18,1,0,1,favorux,['SuperAirJet'],
294010929,wiinda_anivaa,2023-06-04 11:52:34+00:00,Ternyata yg bisa check in online di traveloka cuma super air jet ya🤔,1.66533E+18,0,0,0,,,
253022782,simangunsongpa,2023-06-04 11:29:45+00:00,"Super Air Jet nih bener2 maskapai yg ngajarin orang2 untuk bersabar menunggu. 

Fck",1.66532E+18,0,0,0,,,
65265969,nadhifahmad,2023-06-04 11:15:06+00:00,"@SuperAirJet kok bisa ya, pesawat udah sampai, tp crew blm dateng. Setelah delay 1 jam baru diumumin kalau delay 2 jam?😂",1.66532E+18,2,0,0,,['SuperAirJet'],
626492624,tri_indriyani,2023-06-04 10:34:50+00:00,"Jadwal jam 18.15 berangkat tp udah 18.30 masih disuruh ke ruang tunggu. Hmmm jd mau berangkat kapan?  @SuperAirJet @lionairgroup @Agness_ 

#liontelat #liondelay https://t.co/tVIJ0BlC5S",1.66531E+18,0,0,1,,"['SuperAirJet', 'lionairgroup', 'Agness_']","['liontelat', 'liondelay']"
967675838,badutanonim,2023-06-04 10:28:21+00:00,"@superairjet selalu delay dan ga pernah on time. kalian ni bisa ngatur jadwal ga sih? berkali-kali delay terus, ga menghargai waktu orang lain",1.6653E+18,0,0,0,,['SuperAirJet'],
1.03551E+18,lanseicy,2023-06-04 10:25:49+00:00,@SuperAirJet min cek dm dong thx,1.6653E+18,0,0,0,,['SuperAirJet'],
73861486,dsantoso001,2023-06-04 10:06:29+00:00,@ChristineSaragi @SuperAirJet Saya kecewa sama pelayanan super air jet . Tidak pernah bs ONTIME delay berjam jam . Kacau jadwal jadinya,1.6653E+18,0,0,0,ChristineSaragi,"['ChristineSaragi', 'SuperAirJet']",
73861486,dsantoso001,2023-06-04 10:04:33+00:00,@SuperAirJet pelayanan anda kayak sampah !! Ngga pernah on time IU748 delay 2 jam !!! Kalo ngga becus jgn buat airline,1.6653E+18,0,0,0,,['SuperAirJet'],
9.96597E+17,sitimobilku,2023-06-04 09:38:56+00:00,"Super Air Jet
Economy Class
Jakarta - Surabaya
04.45 - 06.15
1.315.000 https://t.co/RvVkbNNOoF",1.66529E+18,1,0,0,sitimobilku,,
65283682,budiharyant0,2023-06-04 06:33:59+00:00,"@SuperAirJet #delay estafet
🫣
Semoga semua baik²saja",1.66525E+18,0,0,0,,['SuperAirJet'],['delay']
1.632E+18,PanduYo05948468,2023-06-04 06:00:50+00:00,@SuperAirJet selamat siang,1.66524E+18,0,0,0,,['SuperAirJet'],
129123539,beclaud,2023-06-04 04:24:01+00:00,"ini superairjet dr awal pergi bpn-mdo ganti pesawat, serta plg mdo-bpn ganti pesawat juga. adapasi? @SuperAirJet kl emg ga layak psawatnya tolong diganti, ini nyawa bukan kelinci percobaan kalian 🙏🏻",1.66521E+18,0,0,0,,['SuperAirJet'],
7.9301E+17,dishub_bwi,2023-06-04 04:08:25+00:00,"Flight Today
Bandara Internasional Banyuwangi

🛬✈️ BWX - CGK PP

BATIK AIR - ID 6591 - (A320)
REG : PK-LAO

SUPER AIR JET - IU 0370 - (A320)
REG : PK-SJZ https://t.co/q2Cx0VptSp",1.66521E+18,0,0,0,,,
124427753,niamamajulian,2023-06-04 01:56:42+00:00,"@SuperAirJet Saya order penjemputan dari bandara,  ada ketentuan yang harus saya ikuti. Kenapa anda tidak reliable? Sudah hampir 1 jam belum ada tanda2 bagasi sampai.",1.66518E+18,0,0,0,,['SuperAirJet'],
3299435822,ieiin3,2023-06-04 01:27:02+00:00,@SuperAirJet mint boleh dibantu cek dm. makasih.,1.66517E+18,0,0,0,,['SuperAirJet'],
1279658839,bakpiakukuss,2023-06-03 10:16:10+00:00,"@SuperAirJet min cek dm yaa, saya udah hubungi semua contact center super air n lion air group tp gaada jawaban, hadehh🤧",1.66494E+18,0,0,0,,['SuperAirJet'],
1.57251E+18,InfoLokerKita,2023-06-03 09:03:28+00:00,"Lowongan Kerja Di Lion Air Group &amp; Super Air Jet.
https://t.co/4GchsCLg2i
.
Bagikan postingan ini untuk bisa membantu orang lain yang membutuhkan pekerjaan.

#lowongankerja #bursakerja #infolowongankerja #peluangkarir #Jakarta #tangerang #depok #bogor #bekasi https://t.co/K94Xylcr8C",1.66492E+18,0,0,4,,,"['lowongankerja', 'bursakerja', 'infolowongankerja', 'peluangkarir', 'Jakarta', 'tangerang', 'depok', 'bogor', 'bekasi']"
1.50938E+18,sherlieselotte,2023-06-03 08:06:06+00:00,@smgtbelajhar iyh padahal awalnya pen super air jet cuman dah full semua,1.66491E+18,0,0,0,smgtbelajhar,['smgtbelajhar'],
1019018412,handikov,2023-06-03 06:59:45+00:00,"Kalo pulang ke Semarang transit Jakarta harus hati² kalo penerbangannya kombinasi Super Air Jet sama Lion Air atau Batik

Krn yang SAJ di Terminal 1, Lion Air di Terminal 2 yang mana ... harus naik turun Skytrain

Nampak canggih dan uwooooowwww tapi capek bosss",1.66489E+18,0,0,0,,,
1.17036E+18,gevinatria,2023-06-03 06:20:38+00:00,"Ngambil bagasi super air jet lama banget anjir, 45 menit nunggu ga keluar2 bangke https://t.co/nsHFBBAj1p",1.66488E+18,0,0,0,,,
1.5218E+18,pesimistically,2023-06-03 05:08:42+00:00,"@lightaflane Super air jet sih, biasa lah si tukang delay wkwk. Mau ke jkt yg ke exhibit ituu",1.66486E+18,1,0,0,lightaflane,['lightaflane'],
7.9301E+17,dishub_bwi,2023-06-03 04:53:33+00:00,"Flight Today
Long Weekend
Bandara Internasional Banyuwangi

🛬✈️ BWX -CGK PP

BATIK AIR - ID 6590 - (A320)
REG : PK-LUJ

CITILINK - QG 0701 - (A320)
REG : PK-GLQ

SUPER AIR JET - IU 0371 - (A320) REG : PK-SGA https://t.co/VZuy884pm8",1.66486E+18,0,1,0,,,
131339009,aseantypahlevi,2023-06-03 04:09:09+00:00,"@SuperAirJet min, saya check in online dari aplikasi, lalu tembusan ke email. Sejak order berangkat sampai order pulang email boarding pass ga kunjung tiba. Penting nih, buat laporan...",1.66485E+18,0,0,0,,['SuperAirJet'],
100199292,monicanaomi98,2023-06-03 03:37:35+00:00,"@SuperAirJet hi , cek dm ya. Thanks",1.66484E+18,0,0,0,,['SuperAirJet'],
211835045,nimskyyy,2023-06-03 02:05:53+00:00,"Pesawat ke lampung cuma ada lion, super air jet, sama garuda. Apa nggak nanges aku?",1.66482E+18,0,0,0,,,
543874792,unggulha,2023-06-02 14:11:13+00:00,@vionitaalv Wkwk iyaa emang separah itu super air jet parah,1.66464E+18,0,0,0,vionitaalv,['vionitaalv'],
1.36269E+18,aselole17cm,2023-06-02 13:55:15+00:00,@SuperAirJet cek dm,1.66463E+18,0,0,0,,['SuperAirJet'],
142584489,woanine,2023-06-02 13:50:58+00:00,"@SuperAirJet tolong bales dm ya min, urgent",1.66463E+18,0,0,0,,['SuperAirJet'],
1.38343E+18,8Urcrushboy,2023-06-02 13:30:31+00:00,"Jetleg say, super air jet lg bapuk",1.66463E+18,0,0,0,,,
1.6127E+18,HanYa20300690,2023-06-02 12:02:00+00:00,"@LionAirID sore min mohon infonya untuk penerbangan lion yang di alihkan ke  super air jet apakah lngsng bisa melakukan check in di bandara atau hrus ubah"" data lagi?",1.6646E+18,1,0,0,,['LionAirID'],
2392460208,jawapos,2023-06-02 11:31:05+00:00,"Terbang Perdana ke Bandara Blimbingsari, Maskapai Super Air Jet Angkut 180 Penumpang https://t.co/nDKWhZH0Ro",1.6646E+18,0,0,0,,,
1.38367E+18,portalkalbar1,2023-06-02 11:23:49+00:00,Lowongan Kerja Lion Air Group dan  Super Air Jet Lokasi Jakarta https://t.co/LrsnDI8g7Y https://t.co/yj40vWEgOv,1.66459E+18,0,0,0,,,
4637566518,strwvverry,2023-06-02 10:55:10+00:00,@SuperAirJet min apa masih pake syarat vaksin untuk penerbangan?,1.66459E+18,2,0,0,,['SuperAirJet'],
44722058,ibenmargonzetd,2023-06-02 10:24:04+00:00,"Fomo nyoba naik @SuperAirJet ternyata jelek banget ga rekomen 
Delay 1 jam ga ada info apa” 
Tiba” gate di pindah asuuuu 
Pas tau lion group ya ga heran sikk",1.66458E+18,1,0,0,,['SuperAirJet'],
1.55883E+18,r_khaufan,2023-06-02 09:09:18+00:00,Sudah jam 16.10 nih. Belum ada tanda masuk pesawat @SuperAirJet https://t.co/f3pyuhOa5r,1.66456E+18,0,0,0,,['SuperAirJet'],
462774707,R1dw4n_azza,2023-06-02 08:33:47+00:00,@SuperAirJet tolong cek dm urgent,1.66455E+18,0,0,0,,['SuperAirJet'],
462774707,R1dw4n_azza,2023-06-02 08:18:24+00:00,@SuperAirJet bisa tolong pnr AIMGWJ kenapa tidak bisa di cetak,1.66455E+18,0,0,0,,['SuperAirJet'],
128417822,sempagteles,2023-06-02 07:37:09+00:00,"dulu kalo dinas pake garuda itu gmn gitu, tp skrg kok berasa gada bedanya sm batik, super air jet, pelita",1.66454E+18,1,0,0,,,
1.19549E+18,Hsafardan,2023-06-02 07:00:24+00:00,"Kadang2 dlm benak tu ngebatin
Ya hambok jangan kebangetan ya ya camilannya.

Delay 2 lebih jam @SuperAirJet 

Syamsudin Noor AP. https://t.co/ki6YyHepWi",1.66453E+18,0,0,0,,['SuperAirJet'],
788857542,bunbunass,2023-06-02 06:18:30+00:00,@SuperAirJet halo saya kehilangan cover koper penerbangan Cgk-dps. Apakah saya bisa mendapatkan kembali cover koper saya?,1.66452E+18,0,0,0,,['SuperAirJet'],
1.5076E+18,sarahtumiwa,2023-06-02 06:15:10+00:00,selalu delayed problems sama @SuperAirJet . terakhir dps-cgk delayed 3 jam. skrng cgk-dps udah 2 jam dan belom ada kepastian.,1.66452E+18,0,0,2,,['SuperAirJet'],
208944852,felixbudihardja,2023-06-02 06:12:33+00:00,"@SuperAirJet siang,  apakah apabila bepergian dengan anak tidak bisa memilih seat no 2? karena jika saya book tanpa anak seat no 2 tsb masih available",1.66452E+18,0,0,0,,['SuperAirJet'],
298341207,wiponaaa,2023-06-02 05:08:19+00:00,@SuperAirJet lo bisa gak gausa delay mulu anj,1.6645E+18,0,0,0,,['SuperAirJet'],
7.9301E+17,dishub_bwi,2023-06-02 04:03:19+00:00,"Flight Today 🌥️
Bandara Internasional Banyuwangi

🛬✈️ Banyuwangi - Jakarta PP

BATIK AIR - ID 6590 - (A320)
REG : PK-LUR

SUPER AIR Jet - IU 0371 - (A320)
REG : PK-SAP https://t.co/FvSkcJUIXe",1.66448E+18,0,0,0,,,
8.89098E+17,kejumartabak,2023-06-02 03:27:35+00:00,padahal teh aku mau bilang yang hari ini kalo naik @SuperAirJet enak bgt ga delay sama sekali malah lebih cepet tau tau udh dipanggil buat boarding trus ac nya dingin alhamdulillah ga kayak yg diviralin landingnya jg enak tp koper aing ya allah HAHAHA sedih ah 😂😭🤌💔,1.66447E+18,0,0,0,kejumartabak,['SuperAirJet'],
8.89098E+17,kejumartabak,2023-06-02 03:25:15+00:00,sedih banget ih @SuperAirJet penerbangan DPS-CGK penumpangnya cmn dikit yg ngambil bagasi cmn 7 orang tp bagasinya hampir setengah jam baru keluar eh pas keluar koper aku atasnya copot lagi 😭 pak/bu saya kudu nenteng2 koper megang apa nya nih kalo begini caranya 💔 agama kali ya https://t.co/vbYBKtBQHN,1.66447E+18,1,0,0,,['SuperAirJet'],
154476366,karina_deha,2023-06-02 01:18:41+00:00,"@SuperAirJet min, cek DM dong. Thx.",1.66444E+18,0,0,0,,['SuperAirJet'],
1.60381E+18,TcutRickyFR,2023-06-01 18:09:45+00:00,"@BTJ_AP2 Pelanggan Setia Say..😁😁😁

Kita berharap semoga Super Air Jet juga bisa masuk ke Aceh melayani penerbangan langsung Banda Aceh - Jakarta PP.

Jadi agar ada opsi penerbangan mau langsung atau transit di Medan..",1.66433E+18,0,0,0,BTJ_AP2,['BTJ_AP2'],
517179228,kabarbanyuwangi,2023-06-01 17:16:23+00:00,"Laporan Wartawan Tribun Jatim Network, Aflahul Abidin
https://t.co/YcYk9GbGSP, BANYUWANGI - Maskapai Super Air Jet resmi melayani penerbangan rute Jakarta-Banyuwangi pulang pergi (PP) per Rabu (31/5/2023).
Penerbangan ini menambah opsi transportasi bagi

https://t.co/Y9p3fUIoyk",1.66432E+18,0,0,0,,,
2478422184,febrianbayuangg,2023-06-01 17:15:27+00:00,"@agachand @SuperAirJet wah parah, kompensasi ne opo ?",1.66432E+18,0,0,0,agachand,"['agachand', 'SuperAirJet']",
2478422184,febrianbayuangg,2023-06-01 15:18:53+00:00,@agachand @SuperAirJet ngopo iki ?,1.66429E+18,1,0,0,agachand,"['agachand', 'SuperAirJet']",
1.48002E+18,yaowt4,2023-06-01 13:21:16+00:00,"@SuperAirJet halo min, klo mau trbang bawa peliharaan (kura-kura) apa ada syaratnya?",1.66426E+18,0,0,0,,['SuperAirJet'],
1.09861E+18,balqi01110011h,2023-06-01 12:31:07+00:00,Super air jet pesawat milenial jelek 👎👎👎👎,1.66425E+18,1,0,1,,,
741173384,InfoJktCom,2023-06-01 11:54:37+00:00,Super Air Jet Tawarkan Maskapai Biaya Rendah Jakarta-Banyuwangi PP https://t.co/jgEiHR62X6,1.66424E+18,0,0,0,,,
300750249,agachand,2023-06-01 11:52:51+00:00,Gak bakal pake @SuperAirJet lagi.,1.66424E+18,2,0,0,,['SuperAirJet'],
1.574E+18,sayuningtyass,2023-06-01 11:44:11+00:00,@SuperAirJet super duper mengecewakan👎🏻,1.66424E+18,0,0,0,,['SuperAirJet'],
972179486,KpopChartNet,2023-06-01 11:27:13+00:00,"WOW! Interior Jet Pribadi BLACKPINK dari Korean Air Terungkap, Kelasnya Super Premium! Ini Reaksi Netizen
#BLACKPINK #KoreanAir 

https://t.co/fGUfGUNJgi",1.66423E+18,0,0,2,,,"['BLACKPINK', 'KoreanAir']"
42170044,aegirgis,2023-06-01 11:11:36+00:00,Ngadi-ngadi delay sampe 2 jam @SuperAirJet 😡😡,1.66423E+18,1,0,0,,['SuperAirJet'],
1.31042E+18,SuperAirJet,2023-06-01 11:02:21+00:00,"@agachand Hai Kak, Sudah kami balas melalui DM ya. Silakan dicek kembali :)",1.66423E+18,0,0,0,agachand,['agachand'],
85571189,rivancs_,2023-06-01 10:41:28+00:00,"@contactap2 @kemenhub151 min tolong ditindak dong ini maskapai @SuperAirJet, delay ga jelas begini CGK-SBY. Stafnya juga kurang kooperatif ditanya, kirain cuma sesekali tapi hampir tiap hari begini terus. Ini yg mau lanjutin ke moda transportasi berikutnya juga kena imbas",1.66422E+18,1,0,0,,"['contactap2', 'kemenhub151', 'SuperAirJet']",
517179228,kabarbanyuwangi,2023-06-01 10:38:38+00:00,"NASKAH ID - Maskapai penerbangan Super Air Jet (SAJ) resmi membuka jalur penerbangan Jakarta-Banyuwangi pergi-pulang (pp), Rabu (31/5/2023). Kini, ada tiga maskapai penerbangan yang melayani rute Jakarta – Banyuwangi. 

https://t.co/hQO0xx8nAp",1.66422E+18,0,0,0,,,
1.62756E+18,jtvbanyuwangi,2023-06-01 09:55:36+00:00,Wakil Bupati Banyuwangi sambut penerbangan perdana Super Jet Air  #jtv #jtvbanyuwangi #banyuwangi #jawatimur #trendingindonesia #trending https://t.co/zfWQ41pFWt,1.66421E+18,0,0,0,,,"['jtv', 'jtvbanyuwangi', 'banyuwangi', 'jawatimur', 'trendingindonesia', 'trending']"
1.24613E+18,el_fuegoxx,2023-06-01 09:47:46+00:00,"Kirain gak akan delay2, lupa aku super air jet itu lion group",1.66421E+18,1,0,0,,,
300750249,agachand,2023-06-01 09:17:36+00:00,"@SuperAirJet cek dm, asap",1.6642E+18,1,0,0,,['SuperAirJet'],
265972984,rckymario,2023-06-01 08:58:46+00:00,"@SuperAirJet DELAY PARAH BANGET
BANYAK PENERBANGAN DELAY.
INI UDAH 1 JAM CGK - SUB",1.66419E+18,1,0,0,,['SuperAirJet'],
140328648,teguh_septeantz,2023-06-01 08:36:05+00:00,"Pertama kali naik @SuperAirJet delay nya parah 
Sudah sekali ini aja deh",1.66419E+18,0,0,0,,['SuperAirJet'],
1.31042E+18,SuperAirJet,2023-06-01 08:29:45+00:00,"@naonsyah Hai Kak, Sudah kami balas melalui DM ya. Silakan dicek kembali :)",1.66419E+18,0,0,0,naonsyah,['naonsyah'],
52404799,naonsyah,2023-06-01 08:15:37+00:00,"@SuperAirJet min cek DM dong, makasih",1.66418E+18,1,0,0,,['SuperAirJet'],
1.31042E+18,SuperAirJet,2023-06-01 07:53:28+00:00,"@Slsbllary Hai kak, Pesan sudah kami bantu balas, silahkan cek DM",1.66418E+18,0,0,0,Slsbllary,['Slsbllary'],
1.60472E+18,PersatuanG,2023-06-01 07:51:08+00:00,"Super Air Jet, Jambi Jakarta, 1 Juni 2023, 12.10, berangkat 12.55.  Jam 14:50 masih nunggu bagasi https://t.co/9jjIANx0o3",1.66418E+18,0,0,1,,,
32948263,pawls_,2023-06-01 07:35:17+00:00,@captainita @SuperAirJet Kayanya enggak nit. Kursi sebelahnya jg gitu. Ckck,1.66417E+18,0,0,0,captainita,"['captainita', 'SuperAirJet']",
517179228,kabarbanyuwangi,2023-06-01 07:33:39+00:00,"Ekonomi 
              
BANYUWANGI – Maskapai penerbangan Super Air Jet (SAJ) resmi membuka jalur penerbangan Jakarta-Banyuwangi pergi-pulang (pp), Rabu (31/5/2023). Kini, ada tiga maskapai penerbangan yang melayani rute Jakarta – Banyuwangi.Peresmian

https://t.co/8ePfbV3rBn https://t.co/a1A1JvKg07",1.66417E+18,0,0,0,,,
1.17744E+18,tiramisucrepe,2023-06-01 06:25:08+00:00,"@SuperAirJet Halo, selamat siang 
Maaf mau tanya untuk penerbangan dari Medan ke Bandung tg 9 Juli pukul 11.30 apa emang udah nggak ada ya rute penerbangannya? Itu tiketnya sudah sold out apa gimana? Terimakasih",1.66416E+18,0,0,0,,['SuperAirJet'],
8.69749E+17,Slsbllary,2023-06-01 06:14:28+00:00,@SuperAirJet min boleh tolong cek dm,1.66415E+18,1,0,0,,['SuperAirJet'],
1.31042E+18,SuperAirJet,2023-06-01 06:05:55+00:00,"@dmskbn Hai kak, Pesan sudah kami bantu balas, silahkan cek DM",1.66415E+18,1,0,0,dmskbn,['dmskbn'],
1.31042E+18,SuperAirJet,2023-06-01 06:03:20+00:00,"@riskimayasari Hai kak, Pesan sudah kami bantu balas, silahkan cek DM,",1.66415E+18,0,0,0,riskimayasari,['riskimayasari'],
1.31042E+18,SuperAirJet,2023-06-01 05:58:50+00:00,"@jacksondive Hai kak, Pesan sudah kami bantu balas, silahkan cek DM",1.66415E+18,0,0,0,jacksondive,['jacksondive'],
107055580,riskimayasari,2023-06-01 05:26:50+00:00,@SuperAirJet cek dm ya admin,1.66414E+18,1,0,0,,['SuperAirJet'],
1510106966,soleeilalune,2023-06-01 05:21:05+00:00,Next kita naik super air jet aja,1.66414E+18,0,0,0,,,
108025582,dmskbn,2023-06-01 05:16:15+00:00,"@SuperAirJet min boleh cek dm, hatur nuhun",1.66414E+18,1,0,0,,['SuperAirJet'],
7.9301E+17,dishub_bwi,2023-06-01 04:54:42+00:00,"Flight Today
Bandara Internasional Banyuwangi

🛬✈️ BANYUWANGI - JAKARTA

BATIK AIR - ID 6591 - (A320)
REG : PK-LUT

SUPER AIR JET-IU0371-(A320)
REG : PK-SAH

CITILINK - QG 0702 - (A320)
REG : PK-GLM https://t.co/tLt4ieM2XR",1.66413E+18,0,0,0,,,
8.60557E+17,jacksondive,2023-06-01 04:36:30+00:00,"@SuperAirJet saya ingin reschedule ticket ga bisa nih, saya udah dm tolong di cek",1.66413E+18,1,0,0,,['SuperAirJet'],
54931886,BennyEmor,2023-06-01 04:09:43+00:00,"@SuperAirJet sudah antri lama nunggu boarding membawa bayi.. lewat 15 menit waktu keberangkatan atau 45 menit waktu boarding, diinfokan keterlambatan 1 jam.. kasihan sekali yang membawa bayi dan ibu hamil... di lapangan cuma ada level staff.. apa sengaja ya manajemennya?",1.66412E+18,1,0,0,,['SuperAirJet'],
1.60472E+18,PersatuanG,2023-06-01 04:08:48+00:00,"Menunggu keberangkatan, Super Air Jet, 12.10. Going back home. https://t.co/AkYCcIhixX",1.66412E+18,0,0,1,,,
128944909,coralinaline,2023-06-01 02:25:20+00:00,"@SuperAirJet Hi Min, tlg cek DM dong. Mau reschedule jadwal penerbangan nih",1.6641E+18,1,0,0,,['SuperAirJet'],
1.3348E+18,h0lyjohnny,2023-06-01 02:06:57+00:00,duh mau naik super air jet semoga gak delay besok 🥲🥲🥲🥲🥲🥲,1.66409E+18,1,0,0,,,
741173384,InfoJktCom,2023-06-01 00:19:08+00:00,"Maskapai Super Air Jet Ternate-Jakarta Terbang Perdana, Angkut Ratusan Penumpang https://t.co/R3ja6EnSWX",1.66406E+18,0,0,0,,,
21287066,beritajatimcom,2023-05-31 19:06:12+00:00,"Kunjungan ke Banyuwangi Meningkat, Maskapai Bakal Tambah Rute Penerbangan.

Selain rute penerbangan Jakarta ke Banyuwangi PP, rencananya Maskapai Super Air Jet juga akan membuka sejumlah rute… #Ekbis #Banyuwangi #rutepenerbangan via @beritajatimcom https://t.co/YTw3uhOtrD",1.66399E+18,0,0,0,,['beritajatimcom'],"['Ekbis', 'Banyuwangi', 'rutepenerbangan']"
517179228,kabarbanyuwangi,2023-05-31 18:49:28+00:00,"BANYUWANGI, https://t.co/cIfrV2Fk50 - Jadwal penerbangan di Bandara Internasional Banyuwangi, Jawa Timur akhirnya bertambah.
Maskapai Super Air Jet (SAJ) resmi membuka jalur penerbangan dari Jakarta-Banyuwangi pergi-pulang (PP), pada Rabu (31/5/2023).

https://t.co/mNcm5Yv4O4",1.66398E+18,0,0,0,,,
2264941519,zadroki,2023-05-31 18:28:30+00:00,"Mendarat dengan cantik

Terima kasih Super Air Jet atas pelayanannya yang memuaskan 👍 https://t.co/CWEYIfMdEN",1.66398E+18,0,0,0,,,
316260198,hayolohkaan,2023-05-31 17:24:55+00:00,"Halo @SuperAirJet , gimana ya ini keamanan bagasinya? Udah delay, koper dirusakin pulak. Locknya sampe hancur 🥲Gila sih, ga ada safetynya... https://t.co/vJGRxJLVhB",1.66396E+18,0,0,0,,['SuperAirJet'],
1.26226E+18,psunnnshine,2023-05-31 16:07:36+00:00,@SuperAirJet Halo penerbangan saya ke Kualanamu dari Jakarta besok diinfokan berubah ke jam 7:45 pagi tapi sampai sekarang saya belum dapat eticket dan kode booking baru sehingga tidak bisa web check-in. sudah whatsapp call center tapi tidak dibalas2.,1.66394E+18,0,0,0,,['SuperAirJet'],
1.03159E+18,jordanmalanton,2023-05-31 15:23:49+00:00,"@nggiber Cek gate lion/superairjet hari jumat jam 18an gi, kumpul semua bos gue dari eselon 2 - eselon 4",1.66393E+18,1,0,0,nggiber,['nggiber'],
1.31042E+18,SuperAirJet,2023-05-31 15:19:45+00:00,"@tiarapujas Hai Kak, Sudah kami balas melalui DM ya. Silakan dicek kembali :)",1.66393E+18,0,0,0,tiarapujas,['tiarapujas'],
