userId,username,date,content,tweetId,replyCount,retweetCount,likeCount,inReplyToUser,mentionedUsers,hashtags
235570765,nonanovela,2023-06-04 08:35:09+00:00,@Citilink @g_gjw tolong dong min dibalas dmnya,1.66528E+18,0,0,0,Citilink,"['Citilink', 'g_gjw']",
116081235,brianwardana_,2023-06-04 08:00:37+00:00,"bukannya blagu kalo dinas naik garuda atau minimal citilink.

SIKILKUUUU https://t.co/pFS6WZdmDV",1.66527E+18,4,0,1,,,
21877120,peggybunny,2023-06-04 07:55:43+00:00,kalo perjalanan pribadi sebisanya menghindari T3 soetta karena sadar diri kalo citilink gate nya jauh. mo naek garuda tapi suka mahal,1.66527E+18,0,0,0,,,
1.13845E+18,hellobts_angel,2023-06-04 07:45:14+00:00,"@Citilink ud ky maskapai tetangga yg SUKA DELAY. Dulu bs bgs performanya, skrg ampun g akan lg naik maskapai ini. Diinformasikan awalnya telat 55 mnt dr jadwal awal, eh mundur lg total delay 1 jam 10 mnt. Kl emg g bs on time, jual tiket jamnya disesuaikan dong sama bisanya kalian",1.66526E+18,1,0,0,,['Citilink'],
802353205,sedotanlembek,2023-06-04 06:34:53+00:00,@biasalahanakmud Wkwkw naik citilink di T3 auto dapet di ujunggg🤣🤣,1.66525E+18,0,0,0,biasalahanakmud,['biasalahanakmud'],
98797717,anputrih,2023-06-04 06:06:17+00:00,Malas bgt sm citilink ya Allah. 3x perubahan jam😭 besok ngantor jam 7 lagi,1.66524E+18,0,0,0,,,
1.17758E+18,xindpr_,2023-06-04 05:51:05+00:00,"@Citilink Min kalo udah vaksin 1,2 tapi belum booster Karna ada riwayat hipertensi boleh gak?",1.66523E+18,3,0,0,Citilink,['Citilink'],
1.17758E+18,xindpr_,2023-06-04 05:50:15+00:00,"@Citilink Cek DM dong min,makasihh",1.66523E+18,0,0,0,Citilink,['Citilink'],
1.34053E+18,chaezanayyr,2023-06-04 05:04:27+00:00,@urhomepart2 Pelita waktu itu gatenya deket tau. Kalo citilink iya di rawa bokor gatenya,1.66522E+18,0,0,0,urhomepart2,['urhomepart2'],
235570765,nonanovela,2023-06-04 04:51:12+00:00,@Citilink tolong kirimkan invoice/receipt orderan saya. kenapa tidak ada detail pembayaran pada itinerary eticket nya,1.66522E+18,0,0,0,,['Citilink'],
1.0147E+18,kitcrab,2023-06-04 03:57:32+00:00,"Di CGK T3 pasti ada tulisan yg intinya bahwa jalan itu menyehatkan dan jalan sekian meter itu ngebakar kalori sekian wkwk. Ya menyehatkan sih menyehatkan. Tapi kalo bawa tentengan banyak yg ga masuk bagasi juga gimana ya, mana gate citilink itu mesti di 20an ke atas 🙃",1.66521E+18,1,0,0,,,
9.64355E+17,kwanranghaee,2023-06-04 02:34:28+00:00,inget bgt tuh boarding mepet gue lari sampe gate 28 naik citilink. begitu sampe paru2 gue kaya kebakar wkwkwkkwkw,1.66519E+18,0,0,1,,,
7.68953E+17,cecep_bukhori,2023-06-04 02:17:06+00:00,@IndonesiaGaruda Katanya ban kempes &amp; spare part kebawa di citilink.. Alesannya bnr2 perusahaan global bgt..,1.66518E+18,0,0,0,IndonesiaGaruda,['IndonesiaGaruda'],
1.47997E+18,biIlkins,2023-06-04 01:52:48+00:00,"Riil wkwkwk pas naik air asia dpt gate 2 atau 3 ya lupa, di ujuuuuung bgt. trus naik citilink jg dapet gate 20an, pagi-pagi dah disuruh olahraga emang sehat👍🏻👍🏻",1.66517E+18,0,0,0,,,
1.23868E+18,doyydoyi,2023-06-04 01:47:00+00:00,"Waktu terbang pakai maskapai citilink jujur jauh banget ternyata tempat drop off sama gatenya, untungnya disediakan bis waktu itu. Jgnkan di jkt deh, di sby aja jauh bangetttt drop off ke gatenya. Mana cuma ada lift gitu kek menurut gue itu ga guna mending bis🥲",1.66517E+18,0,0,0,,,
1.23576E+18,karinakilah,2023-06-04 01:22:35+00:00,@biasalahanakmud Mana citilink selalu gate paling ujung🤦‍♀️,1.66517E+18,0,0,0,biasalahanakmud,['biasalahanakmud'],
1.1044E+18,21stcenturyygal,2023-06-04 01:03:19+00:00,"langganan dapet gate 20 ke atas kalo naik citilink dan mendadak jadi atlet jalan cepat setengah berlari, apalagi kalo waktu transit mepet sama boarding 🏃🏻‍♀️",1.66516E+18,0,0,0,,,
2363906101,caprhicorn,2023-06-04 00:27:41+00:00,"Makanyaaaaa anjir meski kantor selalu nyaranin Garuda/Citilink gue jarang mau, mending ambil Lion group dah tapi jalannya ga jauh. Gue bisa tahan kok turbulensi 2 jam asal ga jalan jauh dari peradaban aja ha ha ha 😭",1.66515E+18,0,0,1,,,
1644773419,nrpinefrin_,2023-06-04 00:14:08+00:00,"citilink ni gate awal, pesawat ujung ☺️",1.66515E+18,1,0,0,,,
129481237,yoongcuppy,2023-06-03 23:34:49+00:00,aku setiap ke cgk dari dps naik citilink:,1.66514E+18,0,0,0,,,
9.41694E+17,reyhann_21,2023-06-03 23:21:10+00:00,@pemilikost aku penumpang setia citilink kalo sampe T3 berasa pgn jd ban aja bisa gelinding 😭,1.66514E+18,1,0,0,pemilikost,['pemilikost'],
112076657,estehoolong,2023-06-03 22:36:27+00:00,"@hrdbacot Bukan Citilink sih, tapi Garuda. Terakhir ke Pekanbaru, di tiketnya tertulis gate 15, eh pindah ke gate 26. Mana boarding 30 menit lagi. Walhasil lari lari bareng penumpang lainnya.",1.66513E+18,0,0,1,hrdbacot,['hrdbacot'],
1.17948E+18,pemilikost,2023-06-03 21:54:16+00:00,"Sebenernya ga masalah sih jalan sejauh ini, tapi T3 tuh panas &amp; pembagian spot nya ga banget, citilink selalu ujung. Last option kalau naik citilink mending pilih berangkat dari Halim aja daripada dpt T3 gate 24 keatas.",1.66511E+18,2,0,2,,,
121435978,bejeweledsimo,2023-06-03 20:16:02+00:00,yg deket itu garuda penerbangan domestik. coba kalo citilink tujuan indonesia bag tengah? dapet nya selalu gate yg jauh. katanya mau ada bus? sampe skrng belum pernah ngerasain. bukan soal capek nya doang tp jg soal waktu. mana T3 suhu ruangannya panas gimana gue ga makin emosi. https://t.co/7KUkkdpyQU,1.66509E+18,1,0,0,,,
2960463355,harimaukutub12,2023-06-03 19:31:59+00:00,@eyyyyhhh @biasalahanakmud Bener banget. Gue pernah pas mau brgkat kerja. Temen janjian naek citilink. Eh si kamp*ng nya malah naek batik. Pen banget rasa nya nginjek muka dia pas lagi cengengesan.,1.66508E+18,0,0,0,eyyyyhhh,"['eyyyyhhh', 'biasalahanakmud']",
1.03469E+18,DEFence_hr,2023-06-03 19:18:49+00:00,Alasan kenapa tiap ke Jakarta atau balik dari Jakarta w gak mau naik Citilink. Duh ampun deh sekali aja ngerasain T3 pas transit mau ke Bangkok. Balik dari Bangkok di T3. Naik taksi ke T1 pas subuh subuh. Kena palak 70 ribu bangsat.,1.66508E+18,0,0,0,,,
213741845,ollatifa,2023-06-03 18:52:04+00:00,@tayalamsyah18 25 keatas bukan garuda .. udah citilink dan teman teman,1.66507E+18,1,0,0,tayalamsyah18,['tayalamsyah18'],
1.07275E+18,levvinism,2023-06-03 18:11:09+00:00,"W pas puasa naik citilink awalnya di gate 17, tiba tiba pindah ke 25, mana masih siang bolong lagi😭 untung gue sempet sahur",1.66506E+18,2,0,1,,,
1.08574E+18,halfpha,2023-06-03 17:34:30+00:00,"Karena naik Citilink ke Sumatera.

Tp jujur walopun Terminal 3 bikin capek, tetep ga kapok dg T3 cuz:

1. Citilink maskapai favorit
2. Seru aja jalan2 sendiri mengitari T3😂",1.66505E+18,0,0,0,,,
1.00693E+18,xiaotamong,2023-06-03 16:45:33+00:00,"mana gue target pasarnya citilink, ya selalu gempor",1.66504E+18,0,0,0,,,
553574517,massmassbiassa,2023-06-03 16:34:06+00:00,"@goldenman339 @kompascom Loh sudah kok, kalau ga mampu naik Garuda, Garuda buat semi low budgetnya via anak perusahaan 
PT Citilink Indonesia (Maskapai Citilink)",1.66503E+18,0,0,0,goldenman339,"['goldenman339', 'kompascom']",
28024658,DanangBudi_,2023-06-03 16:10:26+00:00,@hrdbacot Lebih tepatnya karena naik citilink. Kemana aja tujuannya gate 20 keatas pasti,1.66503E+18,0,0,0,hrdbacot,['hrdbacot'],
1.26401E+18,chizzzzkek,2023-06-03 15:48:37+00:00,Ahahah yg kesel beli lion hampir 800k mending citilink 🙂🙂🙂 kapok galagi lagi,1.66502E+18,1,0,0,,,
495746361,Rezamhlf,2023-06-03 15:42:10+00:00,@biasalahanakmud Karena naik citilink tujuan tanjungpinang,1.66502E+18,0,0,0,biasalahanakmud,['biasalahanakmud'],
245377397,fahmifaham,2023-06-03 15:32:44+00:00,@hrdbacot Ya perjalanan udara pas pandemi hanya sekali itu naik Citilink shubuh ke SUB. Gate ujung 27. Itupun di belain ga tidur. Jalan seperti mummy.,1.66502E+18,0,0,0,hrdbacot,['hrdbacot'],
143285172,eyyyyhhh,2023-06-03 15:31:32+00:00,@biasalahanakmud Paling nangis naik citilink dan di T3 🥲🥲 gempor tsayy,1.66502E+18,2,0,1,biasalahanakmud,['biasalahanakmud'],
279990745,andijadmiko,2023-06-03 15:13:43+00:00,T3 Gate 28 hanya demi Citilink. Lempoh sikilku 🥲 https://t.co/Adrf85AtnE,1.66501E+18,0,0,0,,,
185072932,deristnoor,2023-06-03 15:04:06+00:00,@hrdbacot Citilink emang semuanya diujung ga sih? Yg ke semarang juga,1.66501E+18,0,0,1,hrdbacot,['hrdbacot'],
1.4511E+18,niacinhunter,2023-06-03 14:59:26+00:00,@biasalahanakmud aduh pasukan citilink can relate🥲🥲🥲🥲🥲,1.66501E+18,0,0,0,biasalahanakmud,['biasalahanakmud'],
384669420,inilarajingga_,2023-06-03 14:45:16+00:00,"Gue benci bgt design in terminal. Dan akan sllu ingat petugs citilink yg bilang gue udh telat gbs check in, tp akhirnya dibolehin krn gue bilang mama gue meninggal. Gue lari2 setengah mati dari pintu check in ke gate kayanya belasan, pdhl smp gate pswtny msh delay 1,5 jam. Babik!",1.66501E+18,1,0,1,,,
1.12423E+18,rekonict,2023-06-03 14:38:07+00:00,"relateeeee, tiap ada flight inter di soetta pasti selalu dapet gate 1 😃😃😃😃 dan pernah flight domestik dptnya gate paling ujuuuung 28 apa ya untung ada bus citilink 😓",1.665E+18,1,0,0,,,
1.15397E+18,xranixm,2023-06-03 14:30:10+00:00,"@discountfess Haloo kak, aku buka promo tiket pesawat khusus citilink sm garuda disc 30-40% pembayaran bs melalui BCA, BRI, atau shopee🤗 yg mau bs chat aku yaa thankyouu❤️",1.665E+18,0,0,0,discountfess,['discountfess'],
1.15397E+18,xranixm,2023-06-03 14:29:30+00:00,"@discountfess Haloo kak, aku buka promo tiket pesawat khusus citilink sm garuda disc 30-40% pembayaran bs melalui BCA, BRI, atau shopee🤗 yg mau bs chat aku yaa thankyouu❤️",1.665E+18,0,0,0,discountfess,['discountfess'],
1.35383E+18,Pomslatte,2023-06-03 14:01:18+00:00,Karena citilink ke banjarmasin pasti Gate nya di ujung kulon T3 😭😭😭😭,1.665E+18,0,0,0,,,
354439874,tiave__,2023-06-03 13:23:32+00:00,@mediocrickey Jujur pernah ngaku2 hamil demi bisa naek buggy car-nya karena selelah itu turun citilink di gate paling ujung,1.66499E+18,1,0,0,mediocrickey,['mediocrickey'],
1645625617,IlmawanHudaya,2023-06-03 13:15:05+00:00,@biasalahanakmud kalo terbang dari soeta atau ke soeta pakai citilink kaya habis olahraga anjer. jauh bangettt,1.66498E+18,0,0,0,biasalahanakmud,['biasalahanakmud'],
78238549,bfndrk,2023-06-03 13:10:50+00:00,@hrdbacot Tahun 2021 sempet ke labuan Bajo naik Citilink sih ada di gate 17an gitu kalo ga salah. Harusnya sih masih ada,1.66498E+18,1,0,0,hrdbacot,['hrdbacot'],
117919664,chalingchairil,2023-06-03 13:05:46+00:00,"Paling apes kalo dpet tiket citilink, transnusa sama pelita air. Gatenya paling ujung kek biji...",1.66498E+18,1,0,0,,,
1.15397E+18,xranixm,2023-06-03 13:04:28+00:00,"Yang mau bepergian pake pesawatt, aku buka tiket pesawat khusus citilink sm garuda disc 30-40%, payment bisa pake BCA, BRI, atau kalau ragu bs pake shopee😊 yang mau bisa chatt aku yaa thankyouu❤️ https://t.co/vepALkW0cO",1.66498E+18,2,0,0,,,
1.41546E+18,Khansaa_24,2023-06-03 13:02:59+00:00,@medstud_al Citilink apa batik?,1.66498E+18,2,0,0,medstud_al,['medstud_al'],
9.97336E+17,awanoyokuba,2023-06-03 12:58:55+00:00,"Lrt

Ga mau lagi ke cgk dari surabaya naik citilink",1.66498E+18,1,0,0,,,
2380233356,g_gjw,2023-06-03 12:57:12+00:00,"@Citilink Saya sdh beli tiket BDO-DPS tgl 18 Agustus 2023 dan DPS-HLP tgl 23 Agustus 2023. Citilink memberitahukan jadwal diundur ke sore shg renc berantakan. Terpaksa minta refund, namun dampaknya ada pemotongan macam2 (admin, tax, pesan seat). Apa memang demikian cara kerja Citilink ?",1.66498E+18,0,0,0,Citilink,['Citilink'],
8.31496E+17,garisabuabu,2023-06-03 12:49:22+00:00,"Jadi inget taun lalu Desember naik Citilink dipindah gate ke gate 27. Sementara turun eskalator sekitaran gare 11/12 gitu. Panas, capek g dibolehin naik buggy. Travelatornya y gitu. Ngos2an, basah si sampe gate paling ujung.",1.66498E+18,2,0,0,,,
2380233356,g_gjw,2023-06-03 12:49:04+00:00,"@Citilink Kata siapa Citilink pelayanan terbaik, jadwal penerbangan ke DPS bulan Agustus 2023 semua pada diundur. Lama2 hilang kepercayaan ke maskapai penerbangan ini menyusul maskapai singa yang demikian sejak dulu.",1.66498E+18,0,0,0,Citilink,['Citilink'],
78238549,bfndrk,2023-06-03 12:45:56+00:00,@hrdbacot bukannya ada shuttle khusus Citilink ya di gate 17 kalo ga salah,1.66498E+18,1,0,0,hrdbacot,['hrdbacot'],
304341212,bangfattt,2023-06-03 12:31:43+00:00,"Salah satu alasan males naik Garuda, Citilink, Pelita ya ini wkwkwk",1.66497E+18,0,0,0,,,
7.87531E+17,lonelylady2003,2023-06-03 12:06:59+00:00,"@Citilink 2x delay flight dari Denpasar-Jakarta... schedule change ke 1, dari pk 20.45 ke pk 21.45... abis itu schedule change ke 2 dari pk 21.45 ke 22.10.... semoga tidak ada yg ke 3 yaaaaa.....",1.66497E+18,0,0,0,,['Citilink'],
1.1166E+18,mediumlowlight,2023-06-03 12:05:36+00:00,"@biasalahanakmud Tahun 2022 naik citilink, turun dr pesawat dr titik atas, tp petugas sudah menyediakan bus untuk bantu transit ke titik terminal, jd jalan ga terlalu jauh. Mungkin ini kondisional ya, jd dpt fasilitas bus but i dunno cmiiw. https://t.co/DIXvYIC3wZ",1.66497E+18,2,0,0,biasalahanakmud,['biasalahanakmud'],
69297867,trdwprtw,2023-06-03 11:57:29+00:00,"Inilah penyebab gw ga pernah naik citilink ke padang. 

Dulu pernah dpt gate paling ujung, jadi kapok.",1.66496E+18,0,0,0,,,
88180050,praboworzky,2023-06-03 11:29:34+00:00,"@biasalahanakmud Pernah last call T3 gate 28 ke makassar, kl gak salah, dini hari jam 3 pagi, lari2, nerobos antrian dan avsec blg last call last call, mana mules, sampe pesawat gak bisa boker karena segera take off

Shuttle citilink ada sebenernya, cuma ketemu pas udh gate 20 🤣🤣 jd si ngaruh",1.66496E+18,0,0,1,biasalahanakmud,['biasalahanakmud'],
209015669,ChristineSaragi,2023-06-03 11:27:08+00:00,"@Citilink kalian reschedule tiket seenaknya, saya mau reschedule balik kok dipersulit sih. Tolonglah citilink 😡😡😡",1.66496E+18,0,0,0,,['Citilink'],
20229538,pmt_galih,2023-06-03 11:26:50+00:00,"@hrdbacot Ke malang naik citilink juga selalu dapet gate penghabisan T3, kalo tentengan banyak, amsyong. Sekarang milih naik dari halim aja drpd ke T3. Enak deket.",1.66496E+18,0,0,4,hrdbacot,['hrdbacot'],
1438882308,Irma_Dwta,2023-06-03 10:50:31+00:00,"Udh kapok banget tiap naek garuda atau citilink pasti dapetnya gate diatas 15an, skrng gw lebih suka naik jet aja biar turun naiknya di terminal 1, baru masuk eh dah nyampe gate bae",1.66495E+18,0,0,0,,,
133782007,iTjhadelf,2023-06-03 10:41:33+00:00,"Perkara gate ini wkwkwkwk transnusa + pelita air fix bgt di 23-28.

Citilink suka-suka. Kalo hoki di belasan kalo ga hoki ya di 20an.

Garuda selalu di satuan/belasan tapi pernah gue sekali dapet di gate 22/23.

Sebenernya seru-seru aja jalan kalo area sekitarnya juga seru 😬",1.66495E+18,0,0,0,,,
1.03657E+18,woonpiland,2023-06-03 10:41:15+00:00,@dowoondoun Hahaha ril citilink tuh paling jauh pernah dpt gate 28,1.66495E+18,1,0,0,dowoondoun,['dowoondoun'],
92476770,jejelubis,2023-06-03 10:39:39+00:00,"@biasalahanakmud Ya Allah inget banget pernah mau ke medan pake citilink penerbangan pertama.. padahal checkin masih ada waktu tapi dibilang ""tutup lebih cepat 15 menit karena jarak ke gate jauh"" padahal kayaknya mah kalau kita dibantu sat set pake kendaraan bandara bisa. Tapi bagasi tinggal 🤣",1.66494E+18,0,0,0,biasalahanakmud,['biasalahanakmud'],
769130376,aamidarta,2023-06-03 10:16:56+00:00,Ya kaan bener feeling gue kita jalan jauuuh di T3 itu bisa sampe sekiloaan. Apalah dayaku yg ke T3 cuma naik citilink 😭 https://t.co/FOb8TcpgKB,1.66494E+18,1,0,0,,,
597184350,maxchwang2,2023-06-03 10:12:22+00:00,"WKWKWKWKWK, makanya gue juga skrg menghindari pulang ke Jakarta naik Citilink",1.66494E+18,0,0,0,,,
1.32895E+18,ursapinksun_,2023-06-03 09:57:46+00:00,"pertama kali ke terminal 3 waktu naik citilink buset gate nya di 28, udah mana nyampe gate ternyata pindah bukan di 28 🫠",1.66493E+18,0,0,0,,,
623728740,devitasoe,2023-06-03 09:33:48+00:00,"@hrdbacot Paling sengsara emg kalo ke SUB-JKT, JKT-SUB Naek pesawat. Apapun pesawatnya ya. Karna kalo ke Jkt, turun CKG yg mana 40 - 1 jam lamanya perjalanan ke Jakpus. Nah kalo ke SUB, ya umur panjang aja buat yg naek Citilink 🤣",1.66493E+18,0,0,5,hrdbacot,['hrdbacot'],
560184086,aguto_kun,2023-06-03 09:31:23+00:00,"@hrdbacot Naik Citilink (misalnya), lamaan waktu proses menuju boarding daripada waktu flight 😔",1.66493E+18,0,0,4,hrdbacot,['hrdbacot'],
86001785,dhosmanyos,2023-06-03 09:26:16+00:00,"@goldenman339 @kompascom Emang pasarnya beda om. Kalo garuda mahal berarti om bukan targetnya. Garuda ga perlu bersaing dengan lion dan citilink. Beda bgt dari naik aja ac udh dinyalain, jarang delay, dan kalo ada perubahan wkt udh dari jauh hari dikasih tau ga dadakan",1.66493E+18,1,2,2,goldenman339,"['goldenman339', 'kompascom']",
393508789,maffanh,2023-06-03 09:21:23+00:00,"@hrdbacot Pernah ke PDG naik citilink. Awalnya dapet gate 25 abis itu pas bbrp menit mau boarding, dipindah ke gate 17.",1.66493E+18,0,0,0,hrdbacot,['hrdbacot'],
3066213780,cikaaaaal,2023-06-03 09:20:02+00:00,gw pernah waktu ke ntt dr gate 3 ke gate 27 jalan ajg 😭😭 bener2 langsung trauma gamau lg naik citilink,1.66492E+18,0,0,0,,,
2175427236,Tirputxx,2023-06-03 09:19:33+00:00,"Wkwk iyaaa gate 28 di T3 jauh banget 15 menit sendiri buat jalan, tiap kali mau ke daerah pas dpt Citilink tuh effort banget jalannya jauh sampe ke ujung trus belum lagi pas udh di gate28 pindah boarding ke belasan tuh bikin mager :(",1.66492E+18,0,0,0,,,
9.21746E+17,tembokpabrik,2023-06-03 09:14:34+00:00,@hrdbacot Ga lagi lagi deh ya ke surabaya naik citilink.,1.66492E+18,0,0,0,hrdbacot,['hrdbacot'],
575820617,wastedanight,2023-06-03 08:44:20+00:00,Citilink ke Palembang:,1.66492E+18,0,0,0,,,
1.09318E+18,pwylyato,2023-06-03 08:35:43+00:00,@gulalin_ Aku tiket non citilink dan garuda di soetta bukan karena ga ada uang. Tapi biar ga jauh ke gatenya 😖,1.66491E+18,1,0,0,gulalin_,['gulalin_'],
298325764,amrhhana,2023-06-03 08:32:33+00:00,"Kalau di soetta jangan berharap bisa ada drama kayak di I Gusti Ngurah Rai. 

Momen terlucu ketika nyampe bandara 6.25 dan Boarding 6.30 sampe dibawain koper dan lari bersama mba-mba citilink, it was an epic momment. 

Di Soetta udah langsung jadi atlet bola.",1.66491E+18,0,0,0,,,
227169660,ruslidesa,2023-06-03 08:17:41+00:00,pernah ngalamin naek citilink sampe bandara mepet udah gitu dapet gate 28,1.66491E+18,0,0,0,,,
14978889,deenalovemuse,2023-06-03 08:16:47+00:00,Gue kapok balik ke jakarta naik citilink. Gila sih ini terminal jauh bgt jalannya.,1.66491E+18,0,0,0,,,
501800437,hrdbacot,2023-06-03 07:52:41+00:00,Karena naik citilink ke surabaya,1.6649E+18,50,97,322,,,
475657458,BuhaJs,2023-06-03 07:47:21+00:00,Dulu naik Citilink ke Surabaya dapet di Gate 27 dan ketinggalan grgr ini jauh banget!,1.6649E+18,0,0,0,,,
1.04964E+18,makanmayattt,2023-06-03 07:45:29+00:00,"terbang pagi pake citilink, mata masih sepet harus lari setara ngelilingin gbk",1.6649E+18,0,0,0,,,
1.65008E+18,Pemerhati2395,2023-06-03 07:20:56+00:00,@seeksixsuck @IndonesiaGaruda Makanya saya setuju jika dipailitkan. Fokus saja ke Citilink. Tapi ehh politik nya lebih kuat. @IndonesiaGaruda @KemenBUMN,1.66489E+18,0,0,1,seeksixsuck,"['seeksixsuck', 'IndonesiaGaruda', 'IndonesiaGaruda', 'KemenBUMN']",
1.09139E+18,pipigooro,2023-06-03 07:20:07+00:00,"Tapi aku malah suka kalo di T3, bisa jalan sehat apalagi kalo naik Citilink selalu kebagian gate paling akhir 😃",1.66489E+18,0,0,0,,,
1.41535E+18,dowoondoun,2023-06-03 07:01:45+00:00,"Pertama kali beli tiket citilink gak tau klo terminalnya sejauh mata memandang. Aku jlan dri nangis bombay, nyampe terminal udah gak bengkak mataku. Mau naik mobilnya dibilangin “untuk org tertentu”. Abis ini gak pilih citilink lg, bkan krn terminalny tp krna nyari yg murce. Wkwk",1.66489E+18,1,0,0,,,
1.66446E+18,AnnisaHasi86306,2023-06-03 06:52:01+00:00,@Citilink cek dm min,1.66489E+18,0,0,0,,['Citilink'],
486183494,gigglingyoongi,2023-06-03 06:48:39+00:00,"wkwkwk kalo balik kota ku pake citilink, udah pasti gate 28 🤣 gempor sayang 😂",1.66489E+18,0,0,0,,,
1.13876E+18,raevem_,2023-06-03 06:38:04+00:00,GATE 27 buat citilink cgk-sub dan w hamil 6 bulan nih ENJONGGGGGG,1.66488E+18,0,0,0,,,
117998279,AthiyaD,2023-06-03 06:01:12+00:00,"Kalo naik citilink harus jalan jauh, kalo naik garuda ngga",1.66487E+18,2,2,15,,,
4653359654,terkentot,2023-06-03 05:55:09+00:00,sejauh ini yang paling enak emang T1-T2. T3 kalo uda naik citilink wasalamualaikum gatenya bisa mentok 28. tapi sebagai orang yang anti mepet suka sih menikmati jalan ke gatenya.,1.66487E+18,0,0,0,,,
295644075,adzhaniHI,2023-06-03 05:45:41+00:00,"Pernah pas plg mudik lebaran 2022. Wkt itu anak blm bisa jln msh umur 7 bulanan. Naik Citilink turun di T3 trs gw gak bw gendongan &amp; bapak nya kan kasian ya udh bawa koper 2 bawa tentengan2 jd gw yg gendong anak. Ebuset rasanya mau nyerah aja itu jalan di T3, terseok-seok aing",1.66487E+18,0,0,0,,,
41349723,nadiavetta,2023-06-03 05:45:28+00:00,*selalu dapet gate di T3 maksud gue 🗿Kemaren naik Citilink ke SG dapet gate yg pas depannya Djournal,1.66487E+18,0,0,0,nadiavetta,,
1.36408E+18,saekchillhae,2023-06-03 05:36:18+00:00,"inilahhhhh knp gw menghindari citilink dan pesawat2 di T3. demi kemaslahatan kehidupan gw pribadi, alangkah baiknya di T1/T2 saja yh yg jompo dan mepet friendly

td aja di T2 gw udh mau pingsan krn telat, apalagi T3🤡🤡",1.66487E+18,1,0,0,,,
1.26442E+18,bangginting_,2023-06-03 05:31:44+00:00,@willysnpr Pernah tujuan Medan dapat gate 28 maskapai Citilink. Anjerr itu jalan jauh kali. Dah gitu delay pulak sampe kno cuma dikasih lemineral botol kecil 😭,1.66487E+18,1,0,1,willysnpr,['willysnpr'],
424885392,yuzucoffeemix,2023-06-03 05:25:14+00:00,"@biasalahanakmud SHOCK BGT pas arrival di terminal 3 soetta &amp; naik citilink. Jalannya jauh bgt bgt bgtt:( 

setelah itu kapok naik citilink yg turun di soetta… mending naik batik aja so convenient, turun di terminal 1 lgsg gas cari damri/taksol",1.66487E+18,0,0,0,biasalahanakmud,['biasalahanakmud'],
1.23776E+18,lill_stranger,2023-06-03 05:18:52+00:00,"@ssuntha_key @dearchittaten_ @Hongshujisoo @tanyakanrl @Citilink Kemarin pake maskapai lion air kak, terbang dri makassar ke Balikpapan ga pake surat vaksin",1.66486E+18,1,0,2,ssuntha_key,"['ssuntha_key', 'dearchittaten_', 'Hongshujisoo', 'tanyakanrl', 'Citilink']",
1.47865E+18,memobalabala,2023-06-03 05:18:14+00:00,"@biasalahanakmud Udah lama menghindari T3, lebih memilih ke T2 seperti penerbangan pakai airasia atau batik. Simple, jalan nyaman dan dekat. Terakhir naik T3 ada fasilitas mobil golf tp untuk penerbangan garuda sama smyg buat hamil atau lansia. Sedangkan seperti citilink atau superjet ga boleh 🤣",1.66486E+18,0,0,0,biasalahanakmud,['biasalahanakmud'],
9.79949E+17,slytherpufqueen,2023-06-03 05:14:08+00:00,"@biasalahanakmud Paling males kalo pake citilink terus gate nya diatas 25 keatas terussss pas udah duduk nunggu, gatenya pindah ke depan🤏👍🏻",1.66486E+18,0,0,0,biasalahanakmud,['biasalahanakmud'],
255392072,morningmorality,2023-06-03 05:11:24+00:00,Garuda and citilink ke surabaya juga sering dapet gate 20an kok. Apalagi flight paling pagi jam 07.10,1.66486E+18,0,0,0,,,
1.0778E+18,overexposurree,2023-06-03 05:07:35+00:00,"@mediocrickey Pertama kali naik di T3 jni dulu pas mau balik ke rumah naik Citilink dapet di Gate 27 sambil bawa tas isi laptop gadget, koper, sama tentengan oleh-oleh tanpa tahu kalo itu gate nauzubillah jauh banget kalo jalan kaki. 

I am literally sweating like hell in a room full of AC.",1.66486E+18,1,3,6,mediocrickey,['mediocrickey'],
2169354186,Ramdanmuhamad__,2023-06-03 05:01:10+00:00,"@__faithness Iyaaa emangg, Aku juga dah dikasih tau. Saran mah jangan pake lion, better batik atau citilink. Tapi gak salah kan nanyaa lagi sama orang yang lebih tau dibanding Aing, ataupun temen temen Aing. Tapi anjirr jwaban nya nggak se expect Aing. Hhhffftttt",1.66486E+18,1,0,0,__faithness,['__faithness'],
192411590,farisvolt,2023-06-03 05:00:20+00:00,Mana suttle bis nya ga bisa tiap saat dan cuma bisa citilink,1.66486E+18,1,0,0,,,
31353569,hannaahan,2023-06-03 05:00:10+00:00,"Sering ditemukan pada flight CGK-YIA.
apalagi pake Citilink. Udah gue perhatiin nih tiap ke YIA perlu antisipasi gate 22 an ke atas 😪",1.66486E+18,1,0,0,,,
7.9301E+17,dishub_bwi,2023-06-03 04:53:33+00:00,"Flight Today
Long Weekend
Bandara Internasional Banyuwangi

🛬✈️ BWX -CGK PP

BATIK AIR - ID 6590 - (A320)
REG : PK-LUJ

CITILINK - QG 0701 - (A320)
REG : PK-GLQ

SUPER AIR JET - IU 0371 - (A320) REG : PK-SGA https://t.co/VZuy884pm8",1.66486E+18,0,1,0,,,
