userId,username,date,content,tweetId,replyCount,retweetCount,likeCount,inReplyToUser,mentionedUsers,hashtags,Sentiment,Confidence
1.15E+18,imam_rachman_,2023-06-14 01:47:44+00:00,genjot wisatawan super air jet buka rute palembang bandung https co xzepwy35ki jokowi kemenhub151 budikaryas djpu151 kemenparekraf sandiuno angkasapura_2 mawaluddin superairjet ylki_id travelers jscmila sandradewi88 debbykristy a_muthejkt48 elynurfalah,1.67E+18,0,1,1,,"['jokowi', 'kemenhub151', 'BudiKaryaS', 'djpu151', 'Kemenparekraf', 'sandiuno', 'AngkasaPura_2', 'mawaluddin', 'SuperAirJet', 'YLKI_ID', 'Travelers', 'Jscmila', 'SandraDewi88', 'debbykristy', 'A_MutheJKT48', 'elynurfalah']",,neutral,0.997602046
1388567274,penasultra_id,2023-06-14 00:54:08+00:00,23 juni super air jet mulai terbang dari makassar ke kendari dan balikpapan https co gxwacok96s,1.67E+18,0,0,0,,,,neutral,0.998754263
9.09E+17,babyliontata,2023-06-14 00:28:44+00:00,halo min contact center yg bisa dihubungi segera yg mana ya superairjet lewat wa dan live chat gaada balasan soalnya,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.605701327
389776635,A_Herlambang13,2023-06-13 15:31:35+00:00,kno bdo 2 juta super air jet kno cgk super air jet 800rb batik 1 3 jt terakhir pulang bdo 2022 citilink masih 1 1jt an skrg udah gk ada citilink kno yia aja 1 4jt serasa bandung tuh pelosok banget harga tiketnya ,1.67E+18,1,0,0,,,,positive,0.76513648
54634488,handyani1202,2023-06-13 14:31:09+00:00,super air jet jg ada https co xwoszuhoqs,1.67E+18,0,0,0,,,,neutral,0.985704303
81291070,dltpgy,2023-06-13 11:34:26+00:00, superairjet cek dm dong,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.998707652
2311518066,MengawangTinggi,2023-06-13 10:58:39+00:00,super air jet juga sama aja kaga ada angin kaga ada ujan tb tb penerbangan beda 1 jam sama jadwal di aplikasi waktu pesan tiket ,1.67E+18,0,0,0,MengawangTinggi,,,neutral,0.346370488
1.62E+18,gazellethe95,2023-06-13 09:14:36+00:00,i don know but this sounds unreliable to me terlanjur beli tiket utk 2 minggu lagi dan ketika ngelihat track history no penerbangan itu selama bln juni ini di cancel binun what should do superairjet,1.67E+18,0,0,0,,['SuperAirJet'],,negative,0.995472729
1.08E+18,parrroooo,2023-06-13 07:31:52+00:00, justch1l mba tiket bandung medan super air jet kok skrang jadi 2jutaan yaa ,1.67E+18,0,0,0,justch1l,['justch1l'],,neutral,0.995078921
406853309,DendyBrokoli,2023-06-13 05:24:27+00:00, justch1l yang kerja di super air jet kok keren keren ya ,1.67E+18,0,0,0,justch1l,['justch1l'],,positive,0.980664134
7.93E+17,dishub_bwi,2023-06-13 04:38:43+00:00,flight today bandara internasional banyuwangi bwx cgk pp super air jet iu 0370 a320 reg pk sam rute cgk bwx landed 10 01 lt super air jet iu 0371 a320 reg pk sam rute bwx cgk airborne 10 52 lt https co fwhwiptkas,1.67E+18,0,0,0,,,,neutral,0.997576416
1.58E+18,pocopoboy,2023-06-13 03:13:18+00:00, justch1l super air jet dalamnya masih polos ya,1.67E+18,0,0,0,justch1l,['justch1l'],,negative,0.99265939
4921371996,Abdulla65804648,2023-06-12 12:56:34+00:00, pay_sapan superairjet sudah kebiasan lion grub ini pasti dilai dan reskejul itu sdh adat istiadat mereka,1.67E+18,0,0,0,pay_sapan,"['pay_sapan', 'SuperAirJet']",,negative,0.998523891
294506949,wumbomumbo,2023-06-12 12:24:51+00:00, justch1l mau terbang super air jet tp duduknya dipangku mba pramugari yg ini,1.67E+18,1,0,7,justch1l,['justch1l'],,neutral,0.880127132
1.16E+18,harmoko_96,2023-06-12 07:12:19+00:00,mohon dibantu untuk penerbangan saya superairjet,1.67E+18,1,0,0,,['SuperAirJet'],,neutral,0.998428643
1.16E+18,harmoko_96,2023-06-12 07:11:29+00:00,saya berangkat bali ke jakarta superairjet,1.67E+18,0,0,0,harmoko_96,['SuperAirJet'],,neutral,0.996696234
1.16E+18,harmoko_96,2023-06-12 07:06:58+00:00,mohon dibantu superairjet saya ubah jadwal penerbangan ,1.67E+18,1,0,0,,['SuperAirJet'],,neutral,0.998805285
419236944,deemaapple,2023-06-12 06:17:33+00:00, superairjet koper saya rusak begini mohon bertanggung jawabnya https co hk6bi6ngcv,1.67E+18,0,0,0,,['SuperAirJet'],,negative,0.949501872
7.93E+17,dishub_bwi,2023-06-12 04:17:03+00:00,flight today bandara internasional banyuwangi bwx cgk pp super air jet iu 0371 a320 reg pk stc citilink qg 0702 a320 reg pk gly https co 8zu1q4brzt,1.67E+18,0,0,0,,,,neutral,0.997476518
1.10E+18,xixixiaudy,2023-06-12 02:54:51+00:00,i hobi naik transnusa sama super air jet kan karna murce,1.67E+18,1,0,0,xixixiaudy,,,positive,0.990646362
1.67E+18,MsRuth318371,2023-06-12 02:53:06+00:00, superairjet hallo admin superairjet saya mau bertanya dalam kode booking saya ada 2 penumpang namun hanya salah satu penumpang mau melakukan reschedule apakah bisa dan bagaimana prosedurenya jika bisa terima kasih,1.67E+18,0,0,0,SuperAirJet,"['SuperAirJet', 'SuperAirJet']",,neutral,0.982938766
600943389,indahastrianii,2023-06-11 12:49:35+00:00,makasih sekali untuk delay ga ada infonya superairjet sangat mengecewakan,1.67E+18,0,0,0,,['SuperAirJet'],,negative,0.998127639
1.67E+18,MsRuth318371,2023-06-11 12:32:54+00:00, superairjet mohon cek dm saya ya kak admin terima kasih ,1.67E+18,0,0,0,SuperAirJet,['SuperAirJet'],,neutral,0.999027491
9.42E+17,lavfey,2023-06-11 11:16:59+00:00, superairjet halo ini apakah benar mohon dikonfirmasi tolong ya asap https co imgqagchsb,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.99450016
77743098,decnug,2023-06-11 02:33:38+00:00, superairjet penerbangan ini masih on schedule kan https co 7ze68aywc7,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.99695766
575126849,adi_botak_,2023-06-11 00:07:20+00:00, superairjet cek dm dong,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.998707652
8.12E+17,dov_Now,2023-06-10 23:48:28+00:00, superairjet proses boarding paling buruk pagi ini di juanda iu792 tujuan sub koe karena parkir pesawat tidak diatur dg baik pax turun tangga naik bus dan naik tangga lagi menuju garbarata kalau jauh dg pengaturan bandara ln angkasapura_2 lionairthai malindoair,1.67E+18,0,0,0,,"['SuperAirJet', 'AngkasaPura_2', 'LionairThai', 'malindoair']",,negative,0.99730432
41990424,laknyaak,2023-06-10 19:40:37+00:00,bener bener anjirr super air jet udh ga ada call center cuma ada chat sama robot yang tidak bisa menyelesaikan masalah tiket gue di ganti yg tdnya jam 12 jadi jam 8 pagi dimana posisinya tdk mungkin bisa sampai bandara jam 8 pagi ,1.67E+18,2,0,0,,,,negative,0.998839438
575126849,adi_botak_,2023-06-10 18:15:56+00:00, superairjet cek dm,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.998863697
1.55E+18,ittmktechnology,2023-06-10 17:34:22+00:00,kenapa lion air bisa sering telat kami sudah melakukan research lion air group memiliki 5 maskapai yaitu lion air batik wings thai malindo superairjet mereka memiliki banyak rute sedangkan pesawat berapa unit jdi 1 maskapai memiliki 50 rute berarti https co ufcnxdg999,1.67E+18,1,0,1,,,,neutral,0.986147702
1.62E+18,cuddlebeer_,2023-06-10 15:22:19+00:00, trimaskinter superairjet lionairid lion mesti ngawor,1.67E+18,0,0,1,Trimaskinter,"['Trimaskinter', 'SuperAirJet', 'LionAirID']",,neutral,0.998840034
276788200,tiket,2023-06-10 15:17:08+00:00, potat0na hai sobat tiket semoga sehat selalu jangan khawatir untuk promo dengan maskapai super air jet bisa di cek ketersediaannya pada halaman https co 6tjvkzrep6 ya pastikan kamu memenuhi syarat dan ketentuan yang berlaku ya semoga infonya membantu terima kasih by lf,1.67E+18,0,0,0,potat0na,['potat0na'],,neutral,0.971816599
44296461,intanrmdni,2023-06-10 15:11:07+00:00,pertama kali naik super air jet udah kena delay hampir 2 jam ,1.67E+18,0,0,0,,,,negative,0.764359355
47546865,ollyvialaura,2023-06-10 13:02:53+00:00, superairjet balas dm dong min di live chat sama whatsapp only gk digubris parah deh katanya 24jam ckck,1.67E+18,0,0,0,SuperAirJet,['SuperAirJet'],,negative,0.996017516
116120235,Trimaskinter,2023-06-10 12:49:48+00:00,barusan dialami teman yang mau terbang menggunakan superairjet tiba tiba di chat via wa oleh admin lionairid bahwa pesawat tdk jadi terbang tapi ketika dicek via flight radar pesawat tsb jadi terbang terusin permainan suka jual kursi ke orang amp bikin rugi org https co chfvx9vqxl,1.67E+18,2,0,0,,"['SuperAirJet', 'LionAirID']",,negative,0.997857034
1.51E+18,sherpensortia,2023-06-10 08:54:45+00:00, halonarr lion air walaupun service nya kadang nggak maksimal lebih mumpuni daripada dua pilihan lain air asia sering main cancel sendiri super jet baru debut tahun lalu udah banyak kasus ,1.67E+18,1,0,0,halonarr,['halonarr'],,positive,0.80979234
1.42E+18,halonarr,2023-06-10 08:17:22+00:00,kalo naik pesawat mending lion air super jet atau air asia ya ,1.67E+18,2,0,0,,,,neutral,0.954362333
71183302,pay_sapan,2023-06-10 03:57:52+00:00, livendri superairjet betul banget ini suka reschedule seenaknya,1.67E+18,0,0,0,Livendri,"['Livendri', 'SuperAirJet']",,negative,0.999070883
71183302,pay_sapan,2023-06-10 03:53:19+00:00, superairjet setiap naik super air jet selalu reschedule itu kenapa ya buat jadwal kita berantakan nambah cost juga karena seringkali mundur harinya,1.67E+18,1,0,1,SuperAirJet,['SuperAirJet'],,negative,0.996668398
7.93E+17,dishub_bwi,2023-06-10 03:36:02+00:00,flight weekend today bandara internasional banyuwangi bwx cgk pp batik air id 6591 a320 reg pk lzh super air jet iu 0371 a320 reg pk sjd citilink qg 0703 a320 reg pk gqg https co 8eyuoufnyr,1.67E+18,0,1,1,,,,neutral,0.997208893
1.60E+18,oaw777,2023-06-10 03:29:20+00:00,info ini benar ga om tentang rk mau bikin perusahaan keluarga dan dimulai dr super air jet ,1.67E+18,0,0,0,,,,neutral,0.540403306
776528095,AndangAndzz48,2023-06-10 01:35:15+00:00, teleepon kripikerupuk tanyakanrl iya sepengalaman saya kak super air jet lion batik sriwijaya citilink semua seperti itu hanya untuk hiburan sj,1.67E+18,0,0,0,teleepon,"['teleepon', 'kripikerupuk', 'tanyakanrl']",,positive,0.908003926
70482290,Dbird758,2023-06-09 13:38:43+00:00,hari ini terbang dari jakarta ke palembang tas koper dibobol sama staff superairjet resleting jebol dan isi berantakan ga ada yg ilang sih tapi obatku hilang satu gara2 ga punya otak yg buka boxnya padahal udah diitung biar pas 3 hari superairjet airport https co 7y79kqr85w,1.67E+18,0,0,0,,['SuperAirJet'],"['superairjet', 'Airport']",negative,0.998137832
127447226,ZaldieF,2023-06-09 13:27:17+00:00,persiapan penerbangan yang buruk delay lama kompensasi gada pindah2 gate tanpa kejelasan sering2 review performance dehh batikair_id lionairgroup lionairid superairjet kemenhub humasitjen kemenhub151 itjenkemhub_151 jokowi batikair liongroup delay https co gkk8vvwsrx,1.67E+18,0,0,0,,"['BatikAir_ID', 'lionairgroup', 'LionAirID', 'SuperAirJet', 'kemenhub', 'HumasItjen', 'kemenhub151', 'Itjenkemhub_151', 'jokowi']","['batikair', 'liongroup', 'delay']",neutral,0.741434872
1.36E+18,ilovemeyea,2023-06-09 13:17:57+00:00,superairjet super duper kacau,1.67E+18,0,0,0,,,,negative,0.999159813
1.34E+18,brokenwings6991,2023-06-09 11:08:35+00:00,demi allah super air jet ambil bagasinya lama bgt hhhhh,1.67E+18,0,0,0,,,,negative,0.986342132
120721919,sun_smile25,2023-06-09 10:36:44+00:00, superairjet tolong berikan kompensasi jika delay diatas 1jam berangkat jam 15 50 kenyataan 17 36 suruh tunggu dalam pesawat sejam ,1.67E+18,0,0,1,SuperAirJet,['SuperAirJet'],,neutral,0.996291637
307844740,emma_yacob,2023-06-09 06:40:49+00:00,mimin manis superairjet dari kuala namo ke jakarta tpi blum vaksin ketiga apakah bisa naek pesawat baru vaksin kedua soalnya min,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.569020569
1564792866,gokchongma,2023-06-09 05:08:49+00:00, kripikerupuk tanyakanrl sebenernya nomor 3 ada aja kelas ekonomi ber wifi superairjet aja ada singapore airlines juga ada cuman kalo di ketinggian rendah kayak video itu sih kemungkinan udah off wifi nya,1.67E+18,1,0,0,kripikerupuk,"['kripikerupuk', 'tanyakanrl']",,positive,0.749944568
7.93E+17,dishub_bwi,2023-06-09 04:11:30+00:00,flight friday bandara internasional banyuwangi bwx cgk pp batik air 09 juni 2023 id 6591 a320 reg pk lzh rute bwx cgk airborne 08 00 lt super air jet 09 juni 2023 iu 0371 a320 reg pk sau rute bwx cgk airborne 11 01 lt https co jjlgjlegp1,1.67E+18,0,0,0,,,,neutral,0.988699138
7.94E+17,djpu151,2023-06-09 03:23:07+00:00, bungciwir ombudsmanri137 kemenhub151 batikairina superairjet alvinlie21 yappika halo kak mohon maaf atas kejadian yang dialami boleh dm mimin detail tiket boarding pass serta data diri untuk mimin tindaklanjuti ya terima kasih ,1.67E+18,0,0,0,BungCiwir,"['BungCiwir', 'OmbudsmanRI137', 'kemenhub151', 'BatikAirINA', 'SuperAirJet', 'alvinlie21', 'Yappika']",,neutral,0.99913764
1.13E+18,dsc_ww7,2023-06-08 17:17:14+00:00,super air jet paling ga ngotak klo delay,1.67E+18,0,0,0,,,,negative,0.757836878
156159949,PutuDana,2023-06-08 15:03:51+00:00, superairjet besok sy terbang dengan iu 740 pk 07 45 tapi di web data saya di iu 732 mengapa demikian dan tidak bisa webcheck in,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.617992043
59999473,d3wdewii,2023-06-08 14:08:47+00:00, superairjet cek dm min,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.998948872
21669026,BungCiwir,2023-06-08 12:34:43+00:00, alvinlie21 kemenhub151 batikairina superairjet terima kasih pak,1.67E+18,0,0,1,alvinlie21,"['alvinlie21', 'kemenhub151', 'BatikAirINA', 'SuperAirJet']",,neutral,0.996473968
1.32E+18,Milkandbiscuit2,2023-06-08 12:00:16+00:00,super air jet kek tai nunggu bagasi uda sejam belum juga nongol grup lion air memang dah ,1.67E+18,2,0,0,,,,negative,0.879601121
30648872,alvinlie21,2023-06-08 07:11:54+00:00, bungciwir kemenhub151 batikairina superairjet peraturan yg berlaku dan relevan adalah permenhub pm 89 tahun 2015 bagian yg relevan saya lampirkan sbb https co cgd42adiej,1.67E+18,1,1,1,BungCiwir,"['BungCiwir', 'kemenhub151', 'BatikAirINA', 'SuperAirJet']",,neutral,0.998874128
7.22E+17,GhufroniUray,2023-06-08 06:48:33+00:00,pengalaman yang tidak menyenangkan bersama super air jet tanggal 8 06 2023 pertama booking tiket tertulis jam keberangkatan 12 45 wib setelah check in berubah no penerbangan dan jam penerbangan mundur menjadi 13 45 wib tanpa ada pemberitahuan superairjet,1.67E+18,0,0,0,,,['superairjet'],negative,0.992672741
7.93E+17,dishub_bwi,2023-06-08 04:54:57+00:00,flight today bandara internasional banyuwangi bwx cgk pp batik air id 6591 a320 reg pk luk super air jet iu 0370 a320 reg pk stg citilink qg 0702 a320 reg pk gli https co d6nxkcdoah,1.67E+18,0,0,1,,,,neutral,0.997824788
1.05E+18,Taetae50972246,2023-06-07 17:20:27+00:00, tanyakanrl maskapai yah dari paling nga banget ke paling ok penilaianpribadi lion citilink superairjet batikair sriwijaya garuda ,1.67E+18,0,0,0,tanyakanrl,['tanyakanrl'],,neutral,0.951576471
122354952,denissadevy,2023-06-07 15:54:57+00:00, superairjet kacau lu,1.67E+18,0,0,0,,['SuperAirJet'],,negative,0.999243379
752307613,_cntyaptri,2023-06-07 14:04:06+00:00,pilihan buat ke jogja bulan depan 1 pake mobil tapi sewa driver buat perjalanan berangkat doang 2 pake bis tapi lama dan jam ngga ada yg cocok 3 naik kereta jam ngga ada keburu 4 naik pesawat tapi yg terjangkau cuma transnusa sama super air jet dan doi ngga mau,1.67E+18,2,0,0,,,,negative,0.656884491
9.98E+17,hallyuvibers,2023-06-07 13:56:11+00:00,punya fasilitas super mewah ternyata segini harga per jam private jet blackpink yang disponsori korean air https co tm3tlslcjg,1.67E+18,0,0,0,,,,positive,0.989609122
339680811,bamirawann,2023-06-07 12:17:15+00:00, idetitah bener nih super air jet juga sama aja flight siang tetep aje delay,1.67E+18,1,0,0,idetitah,['idetitah'],,negative,0.998308778
9.98E+17,hallyuvibers,2023-06-07 12:01:27+00:00,punya fasilitas super mewah ternyata segini harga per jam private jet blackpink yang disponsori korean air https co tm3tlslkyo,1.67E+18,0,0,0,,,,positive,0.988842487
1.48E+18,yaowt4,2023-06-07 11:03:09+00:00, superairjet dm disentuh wkwkwk gmana sih min ngecht aja hrs nunggu brapa lama ya admin mana nich,1.67E+18,0,0,0,,['SuperAirJet'],,negative,0.997043908
2397456284,Kode_Bagus,2023-06-07 04:14:47+00:00, abe_mukti kayanya super air jet agak mending deh ,1.67E+18,0,0,0,Abe_Mukti,['Abe_Mukti'],,positive,0.991371632
1.07E+18,holifarma,2023-06-07 04:14:45+00:00, superairjet min mau tanya kalau salah input title itu bisa ubah gak baru ngeh salah title pas tiketnya udh dibayar,1.67E+18,0,0,0,SuperAirJet,['SuperAirJet'],,neutral,0.979900777
3288640146,halidays__,2023-06-07 04:09:50+00:00,guys ada yang pernah pake pesawat super air jet pengen nyoba tapi maju mundur ngerasa takut biasanya pake citilink tapi kemana mana pake citilink boncos juga gak si,1.67E+18,2,0,0,,,,negative,0.969152033
1956923666,ferdybaktiJ,2023-06-07 03:27:14+00:00,saya pertengahan februari terbang dg super air jet dari bpn ke sby delaynya 1 jam,1.67E+18,0,0,0,,,,neutral,0.956406415
1956923666,ferdybaktiJ,2023-06-07 03:23:41+00:00,pak abe_mukti ini pengalaman sy awl th ini sy pulang ke flores amp hrs melewat bbrp bandara lion group menguasai hampir seluruh penerbangan menuju ke arah sana soal delay ini spt hal yg biasa tjd saat pesan tiket hampir tdk pilihan lain selain lion tmsk super jet air ,1.67E+18,0,0,0,,['Abe_Mukti'],,positive,0.983269095
2403574648,asfan_warah,2023-06-07 03:14:03+00:00, abe_mukti sementara garuda terseok2 udara di dominasi oleh lion group lion batik super air jet ,1.67E+18,0,0,5,Abe_Mukti,['Abe_Mukti'],,neutral,0.993610084
1.53E+18,Lalalalassitude,2023-06-07 02:31:40+00:00, tanyakanrl 5 super air jet ini dia baru kan nah kebetulan katanya dia segrup sama lion jadi ya bener mirip rasanya turbulen banget lagi kmaren sampe gue mikir bakal jatuh dah ni pesawatnya tapi gue suka liat baju pramugarinya kek sporty gtu beda dari pesawat lain,1.67E+18,1,0,0,Lalalalassitude,['tanyakanrl'],,positive,0.991177857
2826202861,A_wisesa_k,2023-06-07 01:46:45+00:00, dslfnny_ buncitooo sinkretisme_ abe_mukti saya aja yg sial kalik ya naik super air jet 2x semuanya delay,1.67E+18,0,0,0,dslfnny_,"['dslfnny_', 'buncitooo', 'sinkretisme_', 'Abe_Mukti']",,negative,0.998404801
48946768,dslfnny_,2023-06-07 01:43:45+00:00, buncitooo sinkretisme_ abe_mukti sepengalaman saya atau keluarga naik super air jet belum pernah delay selalu tepat waktu ,1.67E+18,1,0,0,buncitooo,"['buncitooo', 'sinkretisme_', 'Abe_Mukti']",,positive,0.998292267
1.45E+18,sinkretisme_,2023-06-07 00:51:48+00:00, buncitooo abe_mukti super air jet jg punya lion grup,1.67E+18,1,0,0,buncitooo,"['buncitooo', 'Abe_Mukti']",,positive,0.860472322
1.57E+18,buncitooo,2023-06-07 00:49:08+00:00, abe_mukti apakah super air jet juga sering delay pak pengalaman saya selama ini klo naik grupnya singa terbang lebih senang naik super air jet belum pernah delay lebih dari 30mnt dan lebih seneng airbus pokoknya asal jangan lion ,1.67E+18,7,0,3,Abe_Mukti,['Abe_Mukti'],,positive,0.997990966
110026179,millanials,2023-06-06 16:00:09+00:00, gibranhuzaifah wkwkwk kalau ke bali opsi bnyk di lion amp super air jet sama aja selebihnya transnusa sm pelita tp dptnya t3 suka batik kl flight ke bangkok aja compare sm aa thai lion batik udh incl bagasi oya btw ini cuma 1 website aja yg bilang no 1 website lain gada yg mention ,1.67E+18,1,0,0,gibranhuzaifah,['gibranhuzaifah'],,positive,0.904960096
9.08E+17,rnautidur,2023-06-06 15:36:52+00:00,delay mulu lah kaf naik superairjet brgkt delay 3jam pulang delay sejam ,1.67E+18,0,0,0,,,,negative,0.998223245
1.26E+18,diananasution_,2023-06-06 11:58:44+00:00, arianty22_ superairjet halo kai121,1.67E+18,0,0,0,Arianty22_,"['Arianty22_', 'SuperAirJet', 'KAI121']",,neutral,0.998464584
1.38E+18,Lynx_verde,2023-06-06 11:31:10+00:00, arianty22_ superairjet min indihomecare cek dm dong,1.67E+18,1,0,0,Arianty22_,"['Arianty22_', 'SuperAirJet', 'IndiHomeCare']",,neutral,0.998717904
3219142213,aryabuanasukma_,2023-06-06 08:37:43+00:00,super air jet top bom_yaudah wkwk,1.67E+18,1,0,0,,['bom_yaudah'],,negative,0.708805501
48658567,athdimsfdhr,2023-06-06 08:27:20+00:00,dapet bocoran dari temen yang sekolah penerbangan perlahan lion mau diganti ama super air jet dimulai dari beberapa rute pesawat yang dulunya di service lion diganti ama super air jet transisi perlahan sampe seluruh layanan lion stop ,1.67E+18,1,0,0,,,,negative,0.631862581
636877149,ikaristiaa,2023-06-06 08:10:36+00:00, superairjet miiiiin ooo minn cek dm min peliiiis,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.998498678
1.17E+18,bcsxzsal,2023-06-06 07:45:59+00:00,in kenapa tiba2 ada notif cancel flight tapi di apk tiket ga ada masalah apa2 superairjet https co 5oxgxy3dzn,1.67E+18,1,0,0,,"['tiket', 'SuperAirJet']",,neutral,0.839190543
636877149,ikaristiaa,2023-06-06 05:10:22+00:00, superairjet cek dm min,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.998948872
83820790,ivalival_,2023-06-06 04:37:15+00:00,uangku habis hanya untuk memperkaya pramugari super air jet,1.67E+18,1,0,3,,,,negative,0.998062193
1.28E+18,likeagoatzzz,2023-06-06 02:28:31+00:00,kenapa dah gua cuman bilang mau pulang dari bali naik maskapai superairjet langsung ditriakin sm orang kantor heh ngapain naik itu ih pesawat gajelas itu gajelas dimananya sih wkwk ,1.67E+18,0,0,1,,,,negative,0.999419093
1.51E+18,McNeillIan2,2023-06-06 01:50:33+00:00, superairjet bales dm dong min makasih,1.67E+18,0,0,0,,['SuperAirJet'],,positive,0.912442446
1.51E+18,McNeillIan2,2023-06-06 01:45:30+00:00, superairjet min call centernya emang ga ada ya diarahin ke wa tapi bot mulu yang jawab di dm juga ga bales ga membantu sama sekali min mohon di cek dm nya dong min ,1.67E+18,0,0,0,,['SuperAirJet'],,negative,0.998719454
57611772,suhapur,2023-06-06 00:03:38+00:00, superairjet saya mau reschedule jadwal mau telpon call center nya berapa ,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.998142004
2658585571,moanaelsa_,2023-06-05 23:29:11+00:00, superairjet tolong cek dm,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.999024987
1.57E+18,selaluuntung77,2023-06-05 21:27:28+00:00, mooniyy ndahmutty 0jenry1 iya sama super air jet,1.67E+18,0,0,0,mooniyy,"['mooniyy', 'ndahmutty', '0jenry1']",,neutral,0.961645722
41990424,laknyaak,2023-06-05 18:24:03+00:00,ini super air jet ngubah jadwal penerbangan kaga ada kasi tau yhaa ,1.67E+18,0,0,0,,,,negative,0.901144564
1.40E+18,tyrexyong,2023-06-05 16:28:20+00:00,demi allah udah 1 jam super air jet anjinggggggg https co kthtuy6spo,1.67E+18,0,0,0,,,,negative,0.615081728
1.40E+18,tyrexyong,2023-06-05 16:26:07+00:00,demi allah superairjet anjinggg bgtt,1.67E+18,0,0,0,,,,negative,0.646269381
3705544578,keretapesawat,2023-06-05 14:56:13+00:00,super air jet resmi terbang jakarta banyuwangi pp ini jadwalnya https co dyrwrhllwk biaya destinasi harga jadwal layanan maskapai penerbangan penumpang pesawat rute superairjet tarif wisatawan https co avyte4cn8e,1.67E+18,0,0,0,,,"['Jakarta', 'Banyuwangi', 'Biaya', 'Destinasi', 'Harga', 'Jadwal', 'Layanan', 'Maskapai', 'Penerbangan', 'Penumpang', 'Pesawat', 'Rute', 'SuperAirJet', 'Tarif', 'Wisatawan']",neutral,0.998438537
1.62E+18,angelathrst,2023-06-05 14:55:55+00:00, superairjet halo saya tiba tiba di whatsapp reschedule penerbangan bali 7 juni jam 7 45 ke penerbangan lain tapi saya cek di aplikasi booking traveloka amp https co mjlfrfdf9o masih ada pilihan jam itu ini harus reschedule atau gimana ya berarti ,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.685208738
66339566,kikizaky,2023-06-05 14:52:57+00:00,hi superairjet aku mau nanya terkait pesawat di tgl 7 juni 2023 untuk keberangkatan jam 07 45 itu ada schedule nya kan mohon bantu dijawab fastrespon ,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.997370958
9.22E+17,aymericanow,2023-06-05 13:49:04+00:00,mabok pertiketan tiket garuda lion batik wings super air jet citilink belum tiket konser2an ,1.67E+18,0,0,0,,,,neutral,0.998423219
1.32E+18,digifeeder,2023-06-05 13:33:17+00:00,penerbangan di bandara kertajati semakin ramai setelah airasia menyusul super air jet membuka rute kertajati kuala lumpur dan garuda indonesia buka penerbangan reguler untuk umrah mulai agustus 2023 dari bandara kertajati perkembangantransportasi bandarakertajati https co bh2yarpp7j,1.67E+18,0,0,0,,,"['PerkembanganTransportasi', 'BandaraKertajati']",neutral,0.991467118
620977821,HaloBCA,2023-06-05 08:35:35+00:00, aimocchitarot superairjet angka apapun di depan dan nomor whatsapp bca 08111500998 dengan centang hijau bca tidak pernah meminta data pribadi nasabah yang bersifat rahasia untuk alasan apapun dengan cara mengisi link atau sarana lainnya https co t39mjfnbos tks 2 2 gusti,1.67E+18,0,0,0,aimocchitarot,"['aimocchitarot', 'SuperAirJet']",,neutral,0.997640967
620977821,HaloBCA,2023-06-05 08:35:34+00:00, aimocchitarot superairjet terima kasih data pribadi perbankan ibarat kunci untuk akses rekening bca milik bapak ibu pelanggan jika ada yang minta langsung tolakdengananggun agar bapak ibu dan sekitar terhindar dari penipuan nomor halo bca hanya 1500888 tanpa prefix atau tambahan 1 2 gusti,1.67E+18,0,0,0,aimocchitarot,"['aimocchitarot', 'SuperAirJet']",['TolakDenganAnggun'],neutral,0.998234153
1.64E+18,aimocchitarot,2023-06-05 08:30:45+00:00,pelayanan halobca emang top banget gw dibantu ngurus masalah refund tiket superairjet yang ternyata belum gw terima sampai sekarang gw juga ditemenin curhat sama cs bank bca ,1.67E+18,2,0,0,,"['HaloBCA', 'SuperAirJet']",,positive,0.958242834
1.64E+18,dypiiicy,2023-06-05 08:30:30+00:00,penerbangan iu 636 date 05 juni 23 boarding time 13 35 surabaya banjarmasin posisi dimana ya min superairjet,1.67E+18,0,0,0,,['SuperAirJet'],,neutral,0.998520911
1.31E+18,SuperAirJet,2023-06-05 06:40:28+00:00,supers punya pertanyaan saran dan kritik untuk super air jet yuk sampaikan dengan mudah lewat layanan contact center berikut ini https co hknkzufnrb,1.67E+18,13,1,3,,,,neutral,0.99662137
7.93E+17,dishub_bwi,2023-06-05 05:09:28+00:00,flight today bandara internasional banyuwangi bwx cgk pp batik air id 6591 a320 reg pk lur super air jet iu 0371 a320 reg pk sta citilink qg 0703 a320 reg pk gly https co kwarygj8gf,1.67E+18,0,0,0,,,,neutral,0.997880816
